Projection_ID	confidence_level
evm.model.hic_scaffold_6_pilon.1285.2	partial
evm.model.hic_scaffold_6_pilon.1285.2141	partial
evm.model.hic_scaffold_6_pilon.1285.6318	partial
evm.model.hic_scaffold_2_pilon.751.421	partial
evm.model.hic_scaffold_3_pilon.478.1180	partial
evm.model.hic_scaffold_3_pilon.478.2404	partial
evm.model.contig_1_pilon.2.26207	partial
evm.model.hic_scaffold_5_pilon.1474.4715	high_confidence
evm.model.hic_scaffold_7_pilon.1612.6999	partial
evm.model.hic_scaffold_7_pilon.1612.31592	partial
evm.model.hic_scaffold_7_pilon.1612.1791	partial
evm.model.hic_scaffold_7_pilon.1612.34995	partial
evm.model.hic_scaffold_9_pilon.667.3768	high_confidence
evm.model.hic_scaffold_4_pilon.727.82	partial
evm.model.hic_scaffold_10_pilon.274.27	partial
evm.model.hic_scaffold_7_pilon.217.1482	partial
evm.model.hic_scaffold_8_pilon.106.1734	average_confidence
evm.model.hic_scaffold_3_pilon.829.24042	average_confidence
evm.model.hic_scaffold_3_pilon.829.24727	partial
evm.model.hic_scaffold_3_pilon.829.27012	partial
evm.model.hic_scaffold_3_pilon.829.29512	average_confidence
evm.model.hic_scaffold_3_pilon.829.33315	average_confidence
evm.model.hic_scaffold_2_pilon.748.421	average_confidence
evm.model.hic_scaffold_1_pilon.677.1514	average_confidence
evm.model.hic_scaffold_10_pilon.3.5730	average_confidence
evm.model.hic_scaffold_10_pilon.3.7713	average_confidence
evm.model.hic_scaffold_3_pilon.101.1652	partial
evm.model.hic_scaffold_10_pilon.22.1022	average_confidence
evm.model.hic_scaffold_7_pilon.27.512	average_confidence
evm.model.hic_scaffold_9_pilon.1780.7352	average_confidence
evm.model.hic_scaffold_6_pilon.1769.23013	average_confidence
evm.model.hic_scaffold_4_pilon.201.18115	partial
evm.model.hic_scaffold_3_pilon.1378.8533	partial
evm.model.hic_scaffold_5_pilon.842.8	partial
evm.model.hic_scaffold_5_pilon.842.938	partial
evm.model.hic_scaffold_3_pilon.1141.6867	partial
evm.model.hic_scaffold_3_pilon.1141.22678	partial
evm.model.hic_scaffold_4_pilon.1065.1583	high_confidence
evm.model.hic_scaffold_8_pilon.417.1453	high_confidence
evm.model.hic_scaffold_13_pilon.163.12781	partial
evm.model.hic_scaffold_10_pilon.2.7713	partial
evm.model.hic_scaffold_6_pilon.1743.-1	partial
evm.model.hic_scaffold_6_pilon.807.97	average_confidence
evm.model.hic_scaffold_8_pilon.756.359	partial
evm.model.hic_scaffold_9_pilon.1081.-1	partial
evm.model.hic_scaffold_7_pilon.500.-1	average_confidence
evm.model.hic_scaffold_3_pilon.754.1	low_confidence
evm.model.hic_scaffold_9_pilon.901.5307	partial
evm.model.hic_scaffold_9_pilon.901.20279	partial
evm.model.hic_scaffold_16_pilon.220.5147	average_confidence
evm.model.hic_scaffold_7_pilon.164.2215	average_confidence
evm.model.hic_scaffold_8_pilon.310.2592	low_confidence
evm.model.hic_scaffold_4_pilon.1274.1389	high_confidence
evm.model.hic_scaffold_16_pilon.64.1229	partial
evm.model.hic_scaffold_1_pilon.80.190	high_confidence
evm.model.hic_scaffold_3_pilon.1253.25	partial
evm.model.hic_scaffold_3_pilon.1253.2169	partial
evm.model.hic_scaffold_5_pilon.1136.4562	partial
evm.model.hic_scaffold_7_pilon.817.28876	partial
evm.model.hic_scaffold_7_pilon.817.35246	partial
evm.model.hic_scaffold_6_pilon.1829.1123	average_confidence
evm.model.hic_scaffold_9_pilon.802.-1	average_confidence
evm.model.hic_scaffold_6_pilon.223.1284	average_confidence
evm.model.hic_scaffold_9_pilon.1068.4	partial
evm.model.hic_scaffold_7_pilon.186.-1	partial
evm.model.hic_scaffold_3_pilon.90.1	partial
evm.model.hic_scaffold_4_pilon.1005.1260	partial
evm.model.hic_scaffold_10_pilon.1142.31850	partial
evm.model.hic_scaffold_10_pilon.551.10921	average_confidence
evm.model.hic_scaffold_8_pilon.254.784	partial
evm.model.hic_scaffold_1_pilon.878.11576	partial
evm.model.hic_scaffold_9_pilon.458.5604	partial
evm.model.hic_scaffold_5_pilon.871.-1	partial
evm.model.hic_scaffold_6_pilon.18.3675	partial
evm.model.hic_scaffold_6_pilon.18.17655	partial
evm.model.hic_scaffold_3_pilon.1383.4321	high_confidence
evm.model.hic_scaffold_4_pilon.829.331	average_confidence
evm.model.hic_scaffold_5_pilon.713.1901	average_confidence
evm.model.hic_scaffold_44_pilon.14.12209	average_confidence
evm.model.hic_scaffold_8_pilon.148.4887	high_confidence
evm.model.hic_scaffold_7_pilon.795.3344	partial
evm.model.hic_scaffold_9_pilon.776.7150	partial
evm.model.hic_scaffold_5_pilon.1067.-1	average_confidence
evm.model.hic_scaffold_4_pilon.1265.206	average_confidence
evm.model.hic_scaffold_4_pilon.1265.3704	partial
evm.model.hic_scaffold_5_pilon.698.32	average_confidence
evm.model.hic_scaffold_5_pilon.698.3018	partial
evm.model.hic_scaffold_5_pilon.698.3773	partial
evm.model.hic_scaffold_5_pilon.698.5896	partial
evm.model.hic_scaffold_5_pilon.698.6142	partial
evm.model.hic_scaffold_5_pilon.698.7238	partial
evm.model.hic_scaffold_5_pilon.698.8997	partial
evm.model.hic_scaffold_5_pilon.698.9699	partial
evm.model.hic_scaffold_5_pilon.698.13123	partial
evm.model.hic_scaffold_5_pilon.698.17215	partial
evm.model.hic_scaffold_5_pilon.698.18294	partial
evm.model.hic_scaffold_5_pilon.698.18591	partial
evm.model.hic_scaffold_5_pilon.698.18873	partial
evm.model.hic_scaffold_5_pilon.698.24480	partial
evm.model.hic_scaffold_5_pilon.698.32974	partial
evm.model.hic_scaffold_10_pilon.282.27	partial
evm.model.hic_scaffold_5_pilon.952.744	average_confidence
evm.model.hic_scaffold_9_pilon.708.6496	high_confidence
evm.model.hic_scaffold_3_pilon.519.1	average_confidence
evm.model.hic_scaffold_3_pilon.519.1069	partial
evm.model.hic_scaffold_22_pilon.1.926	partial
evm.model.hic_scaffold_9_pilon.413.1215	partial
evm.model.hic_scaffold_5_pilon.328.29731	partial
evm.model.hic_scaffold_7_pilon.1063.301	average_confidence
evm.model.hic_scaffold_9_pilon.843.11473	average_confidence
evm.model.hic_scaffold_6_pilon.1261.-1	partial
evm.model.hic_scaffold_6_pilon.763.-1	partial
evm.model.hic_scaffold_4_pilon.336.11467	average_confidence
evm.model.hic_scaffold_6_pilon.815.97	average_confidence
evm.model.hic_scaffold_5_pilon.1363.506	average_confidence
evm.model.hic_scaffold_2_pilon.648.7908	partial
evm.model.hic_scaffold_2_pilon.648.23541	partial
evm.model.hic_scaffold_10_pilon.1411.1435	average_confidence
evm.model.hic_scaffold_10_pilon.1345.6	partial
evm.model.hic_scaffold_4_pilon.540.19922	partial
evm.model.contig_49_pilon.6.6314	partial
evm.model.hic_scaffold_9_pilon.1696.28	average_confidence
evm.model.hic_scaffold_14_pilon.53.18587	average_confidence
evm.model.hic_scaffold_1_pilon.244.12	partial
evm.model.hic_scaffold_1_pilon.244.4373	partial
evm.model.hic_scaffold_6_pilon.1386.1755	average_confidence
evm.model.hic_scaffold_15_pilon.78.10549	partial
evm.model.hic_scaffold_15_pilon.78.24951	partial
evm.model.hic_scaffold_6_pilon.192.2030	high_confidence
evm.model.hic_scaffold_6_pilon.1360.2	high_confidence
evm.model.hic_scaffold_7_pilon.677.15654	partial
evm.model.hic_scaffold_7_pilon.677.27372	average_confidence
evm.model.hic_scaffold_7_pilon.677.16451	partial
evm.model.hic_scaffold_56_pilon.12.1728	average_confidence
evm.model.hic_scaffold_3_pilon.242.1761	high_confidence
evm.model.hic_scaffold_7_pilon.1183.4031	high_confidence
evm.model.hic_scaffold_4_pilon.954.287	partial
evm.model.hic_scaffold_45_pilon.23.5226	partial
evm.model.hic_scaffold_45_pilon.23.17401	partial
evm.model.hic_scaffold_45_pilon.23.3671	partial
evm.model.hic_scaffold_45_pilon.23.3584	partial
evm.model.hic_scaffold_7_pilon.1467.77	high_confidence
evm.model.hic_scaffold_16_pilon.173.8612	high_confidence
evm.model.hic_scaffold_14_pilon.38.1228	average_confidence
evm.model.hic_scaffold_4_pilon.120.-1	average_confidence
evm.model.hic_scaffold_6_pilon.354.226	high_confidence
evm.model.hic_scaffold_5_pilon.1035.5938	partial
evm.model.hic_scaffold_9_pilon.714.7646	average_confidence
evm.model.hic_scaffold_5_pilon.655.4394	average_confidence
evm.model.hic_scaffold_1_pilon.371.126	partial
evm.model.hic_scaffold_4_pilon.1210.-1	average_confidence
evm.model.hic_scaffold_9_pilon.472.3814	partial
evm.model.hic_scaffold_9_pilon.472.4133	partial
evm.model.hic_scaffold_9_pilon.472.10537	partial
evm.model.hic_scaffold_9_pilon.472.13431	partial
evm.model.hic_scaffold_10_pilon.244.4916	high_confidence
evm.model.hic_scaffold_7_pilon.1332.-1	partial
evm.model.hic_scaffold_9_pilon.957.-1	partial
evm.model.hic_scaffold_8_pilon.574.16471	partial
evm.model.hic_scaffold_1_pilon.228.4373	partial
evm.model.hic_scaffold_9_pilon.1903.11606	partial
evm.model.hic_scaffold_9_pilon.1903.25651	average_confidence
evm.model.hic_scaffold_9_pilon.1903.31496	partial
evm.model.hic_scaffold_2_pilon.174.131	average_confidence
evm.model.hic_scaffold_1_pilon.6.514	average_confidence
evm.model.hic_scaffold_6_pilon.959.3353	average_confidence
evm.model.hic_scaffold_6_pilon.1522.23189	partial
evm.model.hic_scaffold_6_pilon.1400.2	high_confidence
evm.model.hic_scaffold_6_pilon.1400.5843	partial
evm.model.hic_scaffold_6_pilon.83.3598	average_confidence
evm.model.hic_scaffold_37_pilon.1.12039	partial
evm.model.hic_scaffold_37_pilon.1.27667	partial
evm.model.hic_scaffold_37_pilon.1.28033	partial
evm.model.hic_scaffold_5_pilon.1430.16598	partial
evm.model.hic_scaffold_7_pilon.624.9735	partial
evm.model.hic_scaffold_6_pilon.857.1451	high_confidence
evm.model.hic_scaffold_44_pilon.25.15482	average_confidence
evm.model.hic_scaffold_2_pilon.589.3588	partial
evm.model.hic_scaffold_9_pilon.402.14377	partial
evm.model.hic_scaffold_6_pilon.277.-1	partial
evm.model.hic_scaffold_7_pilon.34.-1	partial
evm.model.hic_scaffold_7_pilon.782.34971	partial
evm.model.hic_scaffold_5_pilon.1292.25295	partial
evm.model.hic_scaffold_5_pilon.1292.30365	partial
evm.model.hic_scaffold_5_pilon.1292.35818	partial
evm.model.hic_scaffold_5_pilon.1292.9173	partial
evm.model.hic_scaffold_5_pilon.1292.29374	partial
evm.model.hic_scaffold_5_pilon.1292.31096	partial
evm.model.hic_scaffold_5_pilon.1292.31135	partial
evm.model.hic_scaffold_5_pilon.1292.32111	partial
evm.model.hic_scaffold_5_pilon.1292.32414	partial
evm.model.hic_scaffold_5_pilon.1292.35185	partial
evm.model.hic_scaffold_10_pilon.1073.13219	partial
evm.model.hic_scaffold_6_pilon.786.27593	partial
evm.model.hic_scaffold_2_pilon.344.30760	partial
evm.model.hic_scaffold_2_pilon.344.15786	partial
evm.model.hic_scaffold_2_pilon.344.21333	partial
evm.model.hic_scaffold_2_pilon.344.32233	partial
evm.model.hic_scaffold_2_pilon.344.34707	partial
evm.model.hic_scaffold_2_pilon.344.7669	partial
evm.model.hic_scaffold_2_pilon.344.31313	partial
evm.model.hic_scaffold_8_pilon.55.8165	partial
evm.model.hic_scaffold_7_pilon.799.3344	partial
evm.model.hic_scaffold_7_pilon.667.4541	average_confidence
evm.model.hic_scaffold_4_pilon.453.1667	average_confidence
evm.model.hic_scaffold_1_pilon.665.471	average_confidence
evm.model.hic_scaffold_67_pilon.8.26061	partial
evm.model.hic_scaffold_67_pilon.8.31869	partial
evm.model.hic_scaffold_6_pilon.1473.8037	partial
evm.model.hic_scaffold_1_pilon.1060.203	partial
evm.model.hic_scaffold_10_pilon.502.6452	average_confidence
evm.model.hic_scaffold_6_pilon.895.875	partial
evm.model.hic_scaffold_6_pilon.895.11512	partial
evm.model.hic_scaffold_2_pilon.94.34688	partial
evm.model.hic_scaffold_2_pilon.94.24280	partial
evm.model.hic_scaffold_2_pilon.94.34374	partial
evm.model.hic_scaffold_6_pilon.1226.2	partial
evm.model.hic_scaffold_5_pilon.1319.105	average_confidence
evm.model.hic_scaffold_1_pilon.117.5366	partial
evm.model.hic_scaffold_5_pilon.1289.8059	average_confidence
evm.model.hic_scaffold_23_pilon.35.-1	partial
evm.model.hic_scaffold_8_pilon.274.1278	partial
evm.model.hic_scaffold_8_pilon.274.12397	partial
evm.model.hic_scaffold_5_pilon.104.890	partial
evm.model.hic_scaffold_5_pilon.104.26065	partial
evm.model.hic_scaffold_3_pilon.736.1	partial
evm.model.hic_scaffold_3_pilon.736.8160	partial
evm.model.hic_scaffold_3_pilon.736.15820	partial
evm.model.hic_scaffold_3_pilon.736.20943	partial
evm.model.hic_scaffold_3_pilon.54.1	partial
evm.model.hic_scaffold_3_pilon.54.11706	partial
evm.model.hic_scaffold_3_pilon.438.1	partial
evm.model.hic_scaffold_9_pilon.646.138	high_confidence
evm.model.hic_scaffold_12_pilon.35.6783	average_confidence
evm.model.hic_scaffold_56_pilon.13.1728	average_confidence
evm.model.hic_scaffold_4_pilon.866.2305	partial
evm.model.hic_scaffold_6_pilon.1110.2	partial
evm.model.hic_scaffold_6_pilon.1110.20341	partial
evm.model.hic_scaffold_7_pilon.409.217	average_confidence
evm.model.hic_scaffold_8_pilon.872.-1	partial
evm.model.hic_scaffold_5_pilon.112.703	average_confidence
evm.model.hic_scaffold_4_pilon.303.1519	average_confidence
evm.model.hic_scaffold_4_pilon.575.23566	average_confidence
evm.model.hic_scaffold_2_pilon.773.167	average_confidence
evm.model.hic_scaffold_1_pilon.506.600	partial
evm.model.hic_scaffold_6_pilon.1735.11435	partial
evm.model.hic_scaffold_1_pilon.498.307	high_confidence
evm.model.hic_scaffold_6_pilon.196.21224	partial
evm.model.hic_scaffold_1_pilon.1042.107	high_confidence
evm.model.hic_scaffold_8_pilon.355.-1	low_confidence
evm.model.hic_scaffold_9_pilon.273.683	partial
evm.model.hic_scaffold_7_pilon.661.4436	partial
evm.model.hic_scaffold_7_pilon.661.9498	average_confidence
evm.model.hic_scaffold_2_pilon.371.3470	partial
evm.model.hic_scaffold_1_pilon.372.126	partial
evm.model.hic_scaffold_7_pilon.838.19861	partial
evm.model.hic_scaffold_7_pilon.838.30148	partial
evm.model.hic_scaffold_4_pilon.154.8979	average_confidence
evm.model.hic_scaffold_7_pilon.1304.2034	high_confidence
evm.model.hic_scaffold_6_pilon.1.854	partial
evm.model.hic_scaffold_1_pilon.983.1378	average_confidence
evm.model.hic_scaffold_1_pilon.402.3500	average_confidence
evm.model.hic_scaffold_3_pilon.1503.348	average_confidence
evm.model.hic_scaffold_4_pilon.226.1566	average_confidence
evm.model.hic_scaffold_4_pilon.226.16055	partial
evm.model.hic_scaffold_4_pilon.226.33453	partial
evm.model.hic_scaffold_1_pilon.1078.431	average_confidence
evm.model.hic_scaffold_1_pilon.1078.20039	partial
evm.model.hic_scaffold_1_pilon.1078.20190	partial
evm.model.hic_scaffold_1_pilon.1078.22967	partial
evm.model.hic_scaffold_1_pilon.1078.23195	partial
evm.model.hic_scaffold_1_pilon.1078.24168	partial
evm.model.hic_scaffold_1_pilon.1078.25121	partial
evm.model.hic_scaffold_1_pilon.1078.29641	partial
evm.model.hic_scaffold_1_pilon.1078.34028	partial
evm.model.hic_scaffold_10_pilon.749.1820	partial
evm.model.hic_scaffold_6_pilon.1747.7478	partial
evm.model.hic_scaffold_9_pilon.1014.2445	high_confidence
evm.model.hic_scaffold_9_pilon.239.2619	average_confidence
evm.model.hic_scaffold_6_pilon.191.2030	high_confidence
evm.model.hic_scaffold_6_pilon.404.1467	high_confidence
evm.model.hic_scaffold_4_pilon.862.2939	partial
evm.model.hic_scaffold_6_pilon.1449.2	high_confidence
evm.model.hic_scaffold_7_pilon.513.9	partial
evm.model.hic_scaffold_3_pilon.376.4512	average_confidence
evm.model.hic_scaffold_3_pilon.376.11009	partial
evm.model.hic_scaffold_8_pilon.49.2541	partial
evm.model.hic_scaffold_9_pilon.886.-1	partial
evm.model.hic_scaffold_10_pilon.142.9332	partial
evm.model.hic_scaffold_16_pilon.149.1330	average_confidence
evm.model.hic_scaffold_9_pilon.1726.2621	average_confidence
evm.model.hic_scaffold_15_pilon.17.769	high_confidence
evm.model.hic_scaffold_7_pilon.1098.6756	average_confidence
evm.model.hic_scaffold_4_pilon.465.10054	partial
evm.model.hic_scaffold_4_pilon.465.14722	partial
evm.model.hic_scaffold_3_pilon.1481.25	partial
evm.model.hic_scaffold_3_pilon.362.9662	high_confidence
evm.model.hic_scaffold_7_pilon.1398.-1	partial
evm.model.hic_scaffold_9_pilon.430.7023	partial
evm.model.hic_scaffold_9_pilon.430.8925	partial
evm.model.hic_scaffold_2_pilon.607.3588	partial
evm.model.hic_scaffold_2_pilon.314.1342	average_confidence
evm.model.hic_scaffold_2_pilon.314.8069	partial
evm.model.hic_scaffold_1_pilon.126.1391	partial
evm.model.hic_scaffold_4_pilon.99.1537	average_confidence
evm.model.hic_scaffold_4_pilon.686.82	partial
evm.model.hic_scaffold_8_pilon.430.3476	average_confidence
evm.model.hic_scaffold_1_pilon.263.3229	average_confidence
evm.model.hic_scaffold_8_pilon.966.80	average_confidence
evm.model.hic_scaffold_6_pilon.1287.2	average_confidence
evm.model.hic_scaffold_6_pilon.1287.6227	average_confidence
evm.model.hic_scaffold_10_pilon.1283.25434	partial
evm.model.hic_scaffold_6_pilon.417.3	partial
evm.model.hic_scaffold_6_pilon.417.277	partial
evm.model.hic_scaffold_2_pilon.504.2667	high_confidence
evm.model.hic_scaffold_4_pilon.477.2084	average_confidence
evm.model.scaffold3399_size1315.1.11816	partial
evm.model.hic_scaffold_6_pilon.870.1661	high_confidence
evm.model.hic_scaffold_10_pilon.311.27	partial
evm.model.hic_scaffold_3_pilon.1335.27365	partial
evm.model.hic_scaffold_8_pilon.609.4908	partial
evm.model.hic_scaffold_8_pilon.609.6248	partial
evm.model.hic_scaffold_8_pilon.609.11579	partial
evm.model.hic_scaffold_7_pilon.1021.6442	average_confidence
evm.model.hic_scaffold_6_pilon.1078.-1	average_confidence
evm.model.hic_scaffold_10_pilon.289.27	partial
evm.model.hic_scaffold_10_pilon.30.16567	low_confidence
evm.model.hic_scaffold_4_pilon.839.2321	partial
evm.model.hic_scaffold_16_pilon.208.3594	average_confidence
evm.model.hic_scaffold_16_pilon.208.13940	average_confidence
evm.model.hic_scaffold_6_pilon.1446.2	high_confidence
evm.model.hic_scaffold_9_pilon.1635.7847	partial
evm.model.hic_scaffold_6_pilon.1377.2	partial
evm.model.hic_scaffold_9_pilon.1460.3489	high_confidence
evm.model.hic_scaffold_1_pilon.195.41	partial
evm.model.hic_scaffold_16_pilon.14.147	average_confidence
evm.model.hic_scaffold_4_pilon.568.13090	average_confidence
evm.model.hic_scaffold_4_pilon.57.756	partial
evm.model.hic_scaffold_4_pilon.57.7738	partial
evm.model.hic_scaffold_4_pilon.57.14450	partial
evm.model.hic_scaffold_5_pilon.1272.15914	partial
evm.model.hic_scaffold_5_pilon.1272.20155	partial
evm.model.hic_scaffold_6_pilon.1453.10183	partial
evm.model.hic_scaffold_6_pilon.1493.-1	partial
evm.model.hic_scaffold_10_pilon.1365.6	partial
evm.model.hic_scaffold_4_pilon.207.944	high_confidence
evm.model.hic_scaffold_4_pilon.294.357	partial
evm.model.hic_scaffold_13_pilon.33.18734	average_confidence
evm.model.hic_scaffold_3_pilon.1388.933	partial
evm.model.hic_scaffold_10_pilon.265.-1	partial
evm.model.hic_scaffold_10_pilon.1056.22812	partial
evm.model.hic_scaffold_10_pilon.1056.26704	partial
evm.model.hic_scaffold_10_pilon.1056.26783	partial
evm.model.hic_scaffold_10_pilon.1056.29341	partial
evm.model.hic_scaffold_10_pilon.1056.30193	partial
evm.model.hic_scaffold_10_pilon.1056.30273	partial
evm.model.hic_scaffold_10_pilon.1056.30315	partial
evm.model.hic_scaffold_8_pilon.443.2813	high_confidence
evm.model.hic_scaffold_4_pilon.1008.45	partial
evm.model.hic_scaffold_4_pilon.1008.1260	partial
evm.model.hic_scaffold_9_pilon.1516.193	high_confidence
evm.model.hic_scaffold_10_pilon.164.27	partial
evm.model.hic_scaffold_4_pilon.1361.915	average_confidence
evm.model.hic_scaffold_7_pilon.275.5223	partial
evm.model.hic_scaffold_3_pilon.65.1	partial
evm.model.hic_scaffold_8_pilon.764.22042	partial
evm.model.hic_scaffold_8_pilon.764.26197	partial
evm.model.hic_scaffold_8_pilon.764.32982	partial
evm.model.hic_scaffold_2_pilon.30.31226	partial
evm.model.hic_scaffold_4_pilon.1149.-1	average_confidence
evm.model.hic_scaffold_9_pilon.438.12057	partial
evm.model.hic_scaffold_5_pilon.627.1264	partial
evm.model.hic_scaffold_10_pilon.1199.4440	partial
