Orthogroup	Dalotia_update.aa	Alustrica.aa
OG0000037	Dcor_evm.model.hic_scaffold_5_pilon.220	Alus_evm.model.scaffold07719.21
OG0000037	Dcor_evm.model.hic_scaffold_2_pilon.400	Alus_evm.model.scaffold04271.21
OG0000037	Dcor_evm.model.hic_scaffold_2_pilon.135, Dcor_evm.model.scaffold501_size3251.1	Alus_evm.model.scaffold14684.1
OG0000038	Dcor_evm.model.hic_scaffold_21_pilon.51, Dcor_evm.model.hic_scaffold_44_pilon.45, Dcor_evm.model.hic_scaffold_16_pilon.157, Dcor_evm.model.hic_scaffold_6_pilon.672, Dcor_evm.model.hic_scaffold_16_pilon.156, Dcor_evm.model.hic_scaffold_6_pilon.673	Alus_evm.model.scaffold04110.1
OG0000038	Dcor_evm.model.hic_scaffold_16_pilon.154	Alus_evm.model.scaffold08440.2, Alus_evm.model.scaffold08440.1
OG0000038	Dcor_evm.model.hic_scaffold_6_pilon.1235	Alus_evm.model.scaffold01282.14
OG0000038	Dcor_evm.model.hic_scaffold_6_pilon.1236, Dcor_evm.model.hic_scaffold_6_pilon.1237	Alus_evm.model.scaffold01282.13
OG0000038	Dcor_evm.model.hic_scaffold_5_pilon.750, Dcor_evm.model.hic_scaffold_5_pilon.751	Alus_evm.model.scaffold11382.1
OG0000038	Dcor_evm.model.hic_scaffold_5_pilon.752	Alus_evm.model.scaffold11382.3
OG0000038	Dcor_evm.model.hic_scaffold_6_pilon.1238	Alus_evm.model.scaffold01282.12
OG0000039	Dcor_evm.model.hic_scaffold_5_pilon.630	Alus_evm.model.scaffold09028.3, Alus_evm.model.scaffold13457.1, Alus_evm.model.scaffold16211.1
OG0000039	Dcor_evm.model.hic_scaffold_2_pilon.660	Alus_evm.model.scaffold06213.5, Alus_evm.model.scaffold00767.2
OG0000039	Dcor_evm.model.WTDall_ctg685.1	Alus_evm.model.scaffold07375.1
OG0000039	Dcor_evm.model.hic_scaffold_50_pilon.12	Alus_evm.model.scaffold13214.1
OG0000040	Dcor_evm.model.hic_scaffold_10_pilon.1114, Dcor_evm.model.hic_scaffold_31_pilon.30, Dcor_evm.model.hic_scaffold_5_pilon.359, Dcor_evm.model.hic_scaffold_12_pilon.55, Dcor_evm.model.hic_scaffold_63_pilon.8	Alus_evm.model.scaffold02052.1, Alus_evm.model.scaffold17318.3, Alus_evm.model.scaffold04408.2, Alus_evm.model.scaffold17318.2, Alus_evm.model.scaffold14231.3, Alus_evm.model.scaffold17547.1, Alus_evm.model.scaffold01040.1, Alus_evm.model.scaffold06986.6, Alus_evm.model.scaffold11145.4, Alus_evm.model.scaffold16901.1, Alus_evm.model.scaffold12539.5, Alus_evm.model.scaffold12289.1, Alus_evm.model.scaffold12118.1, Alus_evm.model.scaffold12289.2, Alus_evm.model.scaffold10686.3, Alus_evm.model.scaffold13422.3
OG0000040	Dcor_evm.model.hic_scaffold_1_pilon.1131	Alus_evm.model.scaffold06558.1, Alus_evm.model.scaffold02048.3, Alus_evm.model.scaffold02048.2, Alus_evm.model.scaffold04785.1
OG0000040	Dcor_evm.model.contig_119_pilon.2	Alus_evm.model.scaffold05689.2, Alus_evm.model.scaffold09643.1
OG0000041	Dcor_evm.model.hic_scaffold_1_pilon.1079, Dcor_evm.model.WTDall_ctg240.1	Alus_evm.model.scaffold00323.2
OG0000042	Dcor_evm.model.hic_scaffold_7_pilon.1518	Alus_evm.model.scaffold04466.8
OG0000042	Dcor_evm.model.hic_scaffold_7_pilon.908	Alus_evm.model.scaffold04284.7
OG0000042	Dcor_evm.model.hic_scaffold_16_pilon.133, Dcor_evm.model.hic_scaffold_6_pilon.695, Dcor_evm.model.hic_scaffold_16_pilon.51, Dcor_evm.model.hic_scaffold_6_pilon.776	Alus_evm.model.scaffold10986.5
OG0000042	Dcor_evm.model.hic_scaffold_16_pilon.135, Dcor_evm.model.hic_scaffold_6_pilon.693, Dcor_evm.model.hic_scaffold_16_pilon.134, Dcor_evm.model.hic_scaffold_6_pilon.694	Alus_evm.model.scaffold03060.5, Alus_evm.model.scaffold10986.6
OG0000042	Dcor_evm.model.hic_scaffold_16_pilon.137, Dcor_evm.model.hic_scaffold_16_pilon.138, Dcor_evm.model.hic_scaffold_6_pilon.691	Alus_evm.model.scaffold03060.1, Alus_evm.model.scaffold01143.1
OG0000042	Dcor_evm.model.hic_scaffold_16_pilon.136, Dcor_evm.model.hic_scaffold_6_pilon.692	Alus_evm.model.scaffold03060.3, Alus_evm.model.scaffold03060.2, Alus_evm.model.scaffold03060.4
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.394	Alus_evm.model.scaffold00916.5
OG0000043	Dcor_evm.model.hic_scaffold_6_pilon.1489	Alus_evm.model.scaffold09874.1
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.393	Alus_evm.model.scaffold00916.4
OG0000043	Dcor_evm.model.hic_scaffold_14_pilon.78, Dcor_evm.model.hic_scaffold_9_pilon.445	Alus_evm.model.scaffold00986.1
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.396	Alus_evm.model.scaffold00916.7
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.395	Alus_evm.model.scaffold00916.6
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.400, Dcor_evm.model.hic_scaffold_4_pilon.398, Dcor_evm.model.hic_scaffold_4_pilon.401, Dcor_evm.model.hic_scaffold_4_pilon.399, Dcor_evm.model.hic_scaffold_4_pilon.397	Alus_evm.model.scaffold00916.11, Alus_evm.model.scaffold00916.10, Alus_evm.model.scaffold00916.9, Alus_evm.model.scaffold00916.13, Alus_evm.model.scaffold00916.12
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.404	Alus_evm.model.scaffold00602.8
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.403	Alus_evm.model.scaffold00602.7, Alus_evm.model.scaffold00602.9
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.402	Alus_evm.model.scaffold00916.14
OG0000044	Dcor_evm.model.hic_scaffold_6_pilon.1145	Alus_evm.model.scaffold00026.9
OG0000044	Dcor_evm.model.hic_scaffold_16_pilon.42, Dcor_evm.model.hic_scaffold_6_pilon.784	Alus_evm.model.scaffold02602.5, Alus_evm.model.scaffold15526.1, Alus_evm.model.scaffold18462.1
OG0000044	Dcor_evm.model.hic_scaffold_6_pilon.1613, Dcor_evm.model.hic_scaffold_6_pilon.1604, Dcor_evm.model.hic_scaffold_6_pilon.1607, Dcor_evm.model.hic_scaffold_6_pilon.1609, Dcor_evm.model.hic_scaffold_6_pilon.1606, Dcor_evm.model.hic_scaffold_6_pilon.1612, Dcor_evm.model.hic_scaffold_6_pilon.1610, Dcor_evm.model.hic_scaffold_6_pilon.1605, Dcor_evm.model.hic_scaffold_6_pilon.1603, Dcor_evm.model.hic_scaffold_6_pilon.1608, Dcor_evm.model.hic_scaffold_6_pilon.1602	Alus_evm.model.scaffold07339.3, Alus_evm.model.scaffold07339.4, Alus_evm.model.scaffold07339.1, Alus_evm.model.scaffold07339.2
OG0000044	Dcor_evm.model.hic_scaffold_6_pilon.1649	Alus_evm.model.scaffold06098.26
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.627	Alus_evm.model.scaffold14580.16
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.469	Alus_evm.model.scaffold16057.1
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.206	Alus_evm.model.scaffold00877.1
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.637	Alus_evm.model.scaffold16403.12
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.634	Alus_evm.model.scaffold16403.8
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.326	Alus_evm.model.scaffold06058.2
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.635, Dcor_evm.model.hic_scaffold_2_pilon.636	Alus_evm.model.scaffold16403.9, Alus_evm.model.scaffold16403.10, Alus_evm.model.scaffold16403.11
OG0000046	Dcor_evm.model.hic_scaffold_5_pilon.144, Dcor_evm.model.hic_scaffold_5_pilon.143, Dcor_evm.model.hic_scaffold_5_pilon.138	Alus_evm.model.scaffold00980.11
OG0000046	Dcor_evm.model.hic_scaffold_5_pilon.137	Alus_evm.model.scaffold17054.11
OG0000046	Dcor_evm.model.hic_scaffold_5_pilon.140, Dcor_evm.model.hic_scaffold_5_pilon.141	Alus_evm.model.scaffold17054.10
OG0000047	Dcor_evm.model.hic_scaffold_10_pilon.798	Alus_evm.model.scaffold02615.7
OG0000047	Dcor_evm.model.hic_scaffold_5_pilon.979	Alus_evm.model.scaffold14772.5
OG0000048	Dcor_evm.model.hic_scaffold_9_pilon.1623	Alus_evm.model.scaffold15285.1
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.967	Alus_evm.model.scaffold00931.7
OG0000048	Dcor_evm.model.hic_scaffold_9_pilon.1653	Alus_evm.model.scaffold05726.1
OG0000048	Dcor_evm.model.hic_scaffold_9_pilon.1654	Alus_evm.model.scaffold05726.4, Alus_evm.model.scaffold05726.6
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.968	Alus_evm.model.scaffold00931.8
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.964	Alus_evm.model.scaffold00931.5
OG0000049	Dcor_evm.model.hic_scaffold_6_pilon.605	Alus_evm.model.scaffold15404.2
OG0000050	Dcor_evm.model.hic_scaffold_10_pilon.198	Alus_evm.model.scaffold06454.4
OG0000052	Dcor_evm.model.hic_scaffold_6_pilon.1551, Dcor_evm.model.hic_scaffold_29_pilon.8, Dcor_evm.model.hic_scaffold_10_pilon.11, Dcor_evm.model.hic_scaffold_50_pilon.16, Dcor_evm.model.hic_scaffold_23_pilon.21	Alus_evm.model.scaffold00213.1, Alus_evm.model.scaffold14804.1
OG0000053	Dcor_evm.model.hic_scaffold_3_pilon.866	Alus_evm.model.scaffold04271.5
OG0000055	Dcor_evm.model.hic_scaffold_3_pilon.72	Alus_evm.model.scaffold07030.2
OG0000055	Dcor_evm.model.hic_scaffold_4_pilon.1202, Dcor_evm.model.hic_scaffold_3_pilon.1344, Dcor_evm.model.scaffold5260_size1136.1	Alus_evm.model.scaffold06004.6, Alus_evm.model.scaffold10140.3
OG0000055	Dcor_evm.model.hic_scaffold_1_pilon.971	Alus_evm.model.scaffold14425.2
OG0000055	Dcor_evm.model.hic_scaffold_10_pilon.707	Alus_evm.model.scaffold11819.11
OG0000055	Dcor_evm.model.hic_scaffold_10_pilon.1031	Alus_evm.model.scaffold11531.5
OG0000055	Dcor_evm.model.hic_scaffold_9_pilon.1665	Alus_evm.model.scaffold12316.8
OG0000055	Dcor_evm.model.hic_scaffold_9_pilon.1667, Dcor_evm.model.hic_scaffold_9_pilon.1669	Alus_evm.model.scaffold12316.7
OG0000055	Dcor_evm.model.hic_scaffold_3_pilon.1340	Alus_evm.model.scaffold14046.1, Alus_evm.model.scaffold08878.1
OG0000059	Dcor_evm.model.hic_scaffold_6_pilon.285	Alus_evm.model.scaffold11835.2
OG0000060	Dcor_evm.model.hic_scaffold_1_pilon.1083	Alus_evm.model.scaffold04795.2, Alus_evm.model.scaffold01959.1, Alus_evm.model.scaffold18283.4, Alus_evm.model.scaffold15307.1, Alus_evm.model.scaffold07719.5, Alus_evm.model.scaffold02600.2, Alus_evm.model.scaffold10633.2, Alus_evm.model.scaffold01418.2
OG0000061	Dcor_evm.model.hic_scaffold_9_pilon.1441, Dcor_evm.model.hic_scaffold_9_pilon.1442, Dcor_evm.model.hic_scaffold_9_pilon.1440, Dcor_evm.model.hic_scaffold_9_pilon.1436, Dcor_evm.model.hic_scaffold_9_pilon.1434, Dcor_evm.model.hic_scaffold_9_pilon.1435	Alus_evm.model.scaffold14615.2
OG0000061	Dcor_evm.model.hic_scaffold_1_pilon.790	Alus_evm.model.scaffold04351.4
OG0000062	Dcor_evm.model.hic_scaffold_9_pilon.109	Alus_evm.model.scaffold17945.2
OG0000062	Dcor_evm.model.hic_scaffold_4_pilon.349	Alus_evm.model.scaffold18147.9, Alus_evm.model.scaffold18147.7
OG0000062	Dcor_evm.model.hic_scaffold_13_pilon.99, Dcor_evm.model.hic_scaffold_9_pilon.570	Alus_evm.model.scaffold01698.8
OG0000062	Dcor_evm.model.hic_scaffold_13_pilon.100, Dcor_evm.model.hic_scaffold_9_pilon.569	Alus_evm.model.scaffold03332.2
OG0000062	Dcor_evm.model.hic_scaffold_13_pilon.105, Dcor_evm.model.hic_scaffold_9_pilon.565, Dcor_evm.model.hic_scaffold_13_pilon.106, Dcor_evm.model.hic_scaffold_9_pilon.564	Alus_evm.model.scaffold04027.21
OG0000062	Dcor_evm.model.hic_scaffold_9_pilon.1819	Alus_evm.model.scaffold07661.8
OG0000063	Dcor_evm.model.hic_scaffold_9_pilon.1801	Alus_evm.model.scaffold06429.5, Alus_evm.model.scaffold06429.6
OG0000063	Dcor_evm.model.hic_scaffold_9_pilon.1797	Alus_evm.model.scaffold06429.4
OG0000063	Dcor_evm.model.hic_scaffold_9_pilon.1796	Alus_evm.model.scaffold08246.1, Alus_evm.model.scaffold08246.2
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.587	Alus_evm.model.scaffold06239.9
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.586	Alus_evm.model.scaffold06239.7
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.578	Alus_evm.model.scaffold02488.1
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.581	Alus_evm.model.scaffold13665.4
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.582	Alus_evm.model.scaffold01120.1
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.572	Alus_evm.model.scaffold01006.1
OG0000064	Dcor_evm.model.hic_scaffold_15_pilon.75, Dcor_evm.model.hic_scaffold_7_pilon.676	Alus_evm.model.scaffold09139.3
OG0000064	Dcor_evm.model.hic_scaffold_15_pilon.74, Dcor_evm.model.hic_scaffold_7_pilon.677	Alus_evm.model.scaffold09139.7
OG0000064	Dcor_evm.model.hic_scaffold_15_pilon.73, Dcor_evm.model.hic_scaffold_7_pilon.678	Alus_evm.model.scaffold09139.8
OG0000065	Dcor_evm.model.hic_scaffold_6_pilon.1371	Alus_evm.model.scaffold18325.2, Alus_evm.model.scaffold14613.1
OG0000065	Dcor_evm.model.hic_scaffold_2_pilon.145	Alus_evm.model.scaffold04579.3
OG0000065	Dcor_evm.model.hic_scaffold_2_pilon.147	Alus_evm.model.scaffold04579.4
OG0000065	Dcor_evm.model.hic_scaffold_10_pilon.829	Alus_evm.model.scaffold17876.17, Alus_evm.model.scaffold08593.1, Alus_evm.model.scaffold18312.4
OG0000065	Dcor_evm.model.hic_scaffold_7_pilon.452	Alus_evm.model.scaffold04351.3
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.825	Alus_evm.model.scaffold11818.6
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.357	Alus_evm.model.scaffold13760.3
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.346	Alus_evm.model.scaffold18602.1
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.829	Alus_evm.model.scaffold01203.5
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.350	Alus_evm.model.scaffold18602.4
OG0000069	Dcor_evm.model.hic_scaffold_4_pilon.666	Alus_evm.model.scaffold14371.4
OG0000069	Dcor_evm.model.hic_scaffold_12_pilon.45, Dcor_evm.model.hic_scaffold_3_pilon.1396	Alus_evm.model.scaffold06593.2
OG0000069	Dcor_evm.model.hic_scaffold_5_pilon.1244, Dcor_evm.model.hic_scaffold_7_pilon.1288	Alus_evm.model.scaffold10645.1
OG0000069	Dcor_evm.model.hic_scaffold_1_pilon.126, Dcor_evm.model.hic_scaffold_42_pilon.1	Alus_evm.model.scaffold02571.2
OG0000069	Dcor_evm.model.hic_scaffold_1_pilon.151, Dcor_evm.model.hic_scaffold_42_pilon.28	Alus_evm.model.scaffold02001.2
OG0000070	Dcor_evm.model.hic_scaffold_1_pilon.330	Alus_evm.model.scaffold03597.15
OG0000070	Dcor_evm.model.hic_scaffold_7_pilon.1222	Alus_evm.model.scaffold16658.16
OG0000070	Dcor_evm.model.hic_scaffold_5_pilon.1301, Dcor_evm.model.hic_scaffold_5_pilon.1302	Alus_evm.model.scaffold15904.3
OG0000070	Dcor_evm.model.hic_scaffold_5_pilon.1300	Alus_evm.model.scaffold15904.2
OG0000070	Dcor_evm.model.hic_scaffold_5_pilon.1299, Dcor_evm.model.hic_scaffold_5_pilon.1298	Alus_evm.model.scaffold11724.2, Alus_evm.model.scaffold15904.1
OG0000070	Dcor_evm.model.hic_scaffold_4_pilon.560	Alus_evm.model.scaffold13009.2
OG0000072	Dcor_evm.model.hic_scaffold_11_pilon.47, Dcor_evm.model.hic_scaffold_4_pilon.827, Dcor_evm.model.hic_scaffold_4_pilon.484	Alus_evm.model.scaffold00348.3
OG0000072	Dcor_evm.model.hic_scaffold_5_pilon.1, Dcor_evm.model.hic_scaffold_5_pilon.3	Alus_evm.model.scaffold11685.1
OG0000072	Dcor_evm.model.hic_scaffold_5_pilon.309	Alus_evm.model.scaffold01989.8
OG0000073	Dcor_evm.model.hic_scaffold_68_pilon.33	Alus_evm.model.scaffold16340.1, Alus_evm.model.scaffold08367.1
OG0000073	Dcor_evm.model.hic_scaffold_50_pilon.5, Dcor_evm.model.hic_scaffold_23_pilon.33, Dcor_evm.model.contig_97_pilon.3	Alus_evm.model.scaffold03022.1, Alus_evm.model.scaffold07099.3
OG0000073	Dcor_evm.model.hic_scaffold_48_pilon.9	Alus_evm.model.scaffold01995.2, Alus_evm.model.scaffold18054.2
OG0000073	Dcor_evm.model.hic_scaffold_7_pilon.816	Alus_evm.model.scaffold05396.1, Alus_evm.model.scaffold01995.1
OG0000073	Dcor_evm.model.hic_scaffold_62_pilon.7, Dcor_evm.model.hic_scaffold_48_pilon.8, Dcor_evm.model.hic_scaffold_58_pilon.1	Alus_evm.model.scaffold02608.1
OG0000073	Dcor_evm.model.hic_scaffold_65_pilon.1, Dcor_evm.model.hic_scaffold_29_pilon.3, Dcor_evm.model.contig_97_pilon.2	Alus_evm.model.scaffold11788.1
OG0000073	Dcor_evm.model.hic_scaffold_48_pilon.10	Alus_evm.model.scaffold00839.3, Alus_evm.model.scaffold12826.5, Alus_evm.model.scaffold08009.3, Alus_evm.model.scaffold16028.2
OG0000074	Dcor_evm.model.hic_scaffold_10_pilon.928	Alus_evm.model.scaffold05822.28
OG0000074	Dcor_evm.model.hic_scaffold_1_pilon.927, Dcor_evm.model.hic_scaffold_1_pilon.926	Alus_evm.model.scaffold13604.2
OG0000074	Dcor_evm.model.hic_scaffold_47_pilon.7	Alus_evm.model.scaffold08186.2
OG0000074	Dcor_evm.model.hic_scaffold_47_pilon.6	Alus_evm.model.scaffold08186.1
OG0000075	Dcor_evm.model.hic_scaffold_54_pilon.7, Dcor_evm.model.WTDall_ctg5210.1, Dcor_evm.model.hic_scaffold_3_pilon.1413	Alus_evm.model.scaffold05888.1
OG0000077	Dcor_evm.model.hic_scaffold_6_pilon.1652	Alus_evm.model.scaffold16112.3
OG0000078	Dcor_evm.model.hic_scaffold_10_pilon.1201, Dcor_evm.model.hic_scaffold_3_pilon.250, Dcor_evm.model.hic_scaffold_10_pilon.645, Dcor_evm.model.hic_scaffold_7_pilon.399, Dcor_evm.model.hic_scaffold_46_pilon.11, Dcor_evm.model.hic_scaffold_15_pilon.47, Dcor_evm.model.hic_scaffold_6_pilon.339, Dcor_evm.model.hic_scaffold_6_pilon.896, Dcor_evm.model.hic_scaffold_15_pilon.48, Dcor_evm.model.hic_scaffold_10_pilon.1212, Dcor_evm.model.hic_scaffold_3_pilon.1421, Dcor_evm.model.hic_scaffold_4_pilon.295, Dcor_evm.model.hic_scaffold_2_pilon.222, Dcor_evm.model.hic_scaffold_7_pilon.704, Dcor_evm.model.hic_scaffold_3_pilon.1353, Dcor_evm.model.hic_scaffold_9_pilon.784, Dcor_evm.model.hic_scaffold_2_pilon.186, Dcor_evm.model.hic_scaffold_10_pilon.1200, Dcor_evm.model.hic_scaffold_10_pilon.1347, Dcor_evm.model.hic_scaffold_31_pilon.6, Dcor_evm.model.hic_scaffold_3_pilon.1122, Dcor_evm.model.hic_scaffold_6_pilon.1198, Dcor_evm.model.hic_scaffold_4_pilon.4, Dcor_evm.model.hic_scaffold_6_pilon.112, Dcor_evm.model.hic_scaffold_10_pilon.900	Alus_evm.model.scaffold16995.3
OG0000078	Dcor_evm.model.hic_scaffold_8_pilon.951	Alus_evm.model.scaffold18256.1
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1679	Alus_evm.model.scaffold15446.9
OG0000079	Dcor_evm.model.hic_scaffold_6_pilon.870	Alus_evm.model.scaffold13618.2
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1683	Alus_evm.model.scaffold15446.3
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1681	Alus_evm.model.scaffold15446.4
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1680	Alus_evm.model.scaffold15446.6
OG0000080	Dcor_evm.model.hic_scaffold_6_pilon.1393	Alus_evm.model.scaffold00763.12
OG0000080	Dcor_evm.model.hic_scaffold_6_pilon.1395	Alus_evm.model.scaffold00763.15
OG0000081	Dcor_evm.model.hic_scaffold_16_pilon.209, Dcor_evm.model.hic_scaffold_6_pilon.477	Alus_evm.model.scaffold04215.1
OG0000081	Dcor_evm.model.hic_scaffold_6_pilon.261	Alus_evm.model.scaffold09544.1, Alus_evm.model.scaffold11818.1, Alus_evm.model.scaffold00872.1
OG0000081	Dcor_evm.model.hic_scaffold_6_pilon.1454	Alus_evm.model.scaffold07852.1, Alus_evm.model.scaffold15441.1
OG0000081	Dcor_evm.model.scaffold5265_size1136.1, Dcor_evm.model.hic_scaffold_6_pilon.1795	Alus_evm.model.scaffold12589.1
OG0000082	Dcor_evm.model.hic_scaffold_9_pilon.721	Alus_evm.model.scaffold04596.6
OG0000082	Dcor_evm.model.hic_scaffold_9_pilon.722	Alus_evm.model.scaffold04596.5
OG0000082	Dcor_evm.model.hic_scaffold_10_pilon.168	Alus_evm.model.scaffold12186.4, Alus_evm.model.scaffold12186.3
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.693	Alus_evm.model.scaffold11468.1
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1467	Alus_evm.model.scaffold00075.1
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1197	Alus_evm.model.scaffold10183.1
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.694	Alus_evm.model.scaffold00886.2
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1468	Alus_evm.model.scaffold01411.1
OG0000083	Dcor_evm.model.hic_scaffold_5_pilon.493	Alus_evm.model.scaffold04779.7
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1469	Alus_evm.model.scaffold04455.1
OG0000084	Dcor_evm.model.hic_scaffold_5_pilon.204	Alus_evm.model.scaffold04401.1, Alus_evm.model.scaffold12099.1
OG0000084	Dcor_evm.model.hic_scaffold_10_pilon.767	Alus_evm.model.scaffold07030.3
OG0000084	Dcor_evm.model.hic_scaffold_3_pilon.982	Alus_evm.model.scaffold11115.3
OG0000084	Dcor_evm.model.hic_scaffold_3_pilon.628	Alus_evm.model.scaffold10991.1
OG0000085	Dcor_evm.model.hic_scaffold_6_pilon.612	Alus_evm.model.scaffold13554.3
OG0000085	Dcor_evm.model.hic_scaffold_4_pilon.115, Dcor_evm.model.hic_scaffold_4_pilon.208, Dcor_evm.model.hic_scaffold_4_pilon.116	Alus_evm.model.scaffold05750.2
OG0000085	Dcor_evm.model.hic_scaffold_9_pilon.353	Alus_evm.model.scaffold00467.2
OG0000087	Dcor_evm.model.hic_scaffold_6_pilon.241	Alus_evm.model.scaffold13447.3
OG0000087	Dcor_evm.model.hic_scaffold_6_pilon.48, Dcor_evm.model.hic_scaffold_6_pilon.49, Dcor_evm.model.hic_scaffold_6_pilon.47, Dcor_evm.model.hic_scaffold_6_pilon.81, Dcor_evm.model.hic_scaffold_6_pilon.80, Dcor_evm.model.hic_scaffold_6_pilon.79, Dcor_evm.model.hic_scaffold_6_pilon.82	Alus_evm.model.scaffold12395.1, Alus_evm.model.scaffold13442.4, Alus_evm.model.scaffold02278.13, Alus_evm.model.scaffold13497.1, Alus_evm.model.scaffold04106.1, Alus_evm.model.scaffold06539.1, Alus_evm.model.scaffold02810.1, Alus_evm.model.scaffold08107.1, Alus_evm.model.scaffold13538.1, Alus_evm.model.scaffold11417.1
OG0000090	Dcor_evm.model.hic_scaffold_7_pilon.576	Alus_evm.model.scaffold17049.2
OG0000090	Dcor_evm.model.hic_scaffold_7_pilon.666, Dcor_evm.model.hic_scaffold_15_pilon.86, Dcor_evm.model.hic_scaffold_7_pilon.665, Dcor_evm.model.hic_scaffold_15_pilon.87, Dcor_evm.model.hic_scaffold_7_pilon.664	Alus_evm.model.scaffold14434.5
OG0000090	Dcor_evm.model.hic_scaffold_15_pilon.83, Dcor_evm.model.hic_scaffold_7_pilon.668	Alus_evm.model.scaffold14434.4
OG0000090	Dcor_evm.model.hic_scaffold_15_pilon.81, Dcor_evm.model.hic_scaffold_7_pilon.670	Alus_evm.model.scaffold04435.2
OG0000090	Dcor_evm.model.hic_scaffold_7_pilon.663, Dcor_evm.model.hic_scaffold_15_pilon.82, Dcor_evm.model.hic_scaffold_7_pilon.669	Alus_evm.model.scaffold14434.1
OG0000091	Dcor_evm.model.hic_scaffold_1_pilon.1006, Dcor_evm.model.hic_scaffold_1_pilon.1005, Dcor_evm.model.hic_scaffold_1_pilon.1008	Alus_evm.model.scaffold09491.17
OG0000091	Dcor_evm.model.hic_scaffold_5_pilon.1156	Alus_evm.model.scaffold07657.9
OG0000091	Dcor_evm.model.hic_scaffold_5_pilon.698	Alus_evm.model.scaffold12521.2
OG0000091	Dcor_evm.model.hic_scaffold_7_pilon.1443	Alus_evm.model.scaffold13194.5
OG0000091	Dcor_evm.model.hic_scaffold_7_pilon.1444	Alus_evm.model.scaffold06660.1, Alus_evm.model.scaffold13280.1
OG0000093	Dcor_evm.model.hic_scaffold_10_pilon.332, Dcor_evm.model.hic_scaffold_10_pilon.331	Alus_evm.model.scaffold11867.11
OG0000093	Dcor_evm.model.hic_scaffold_10_pilon.167, Dcor_evm.model.hic_scaffold_10_pilon.166	Alus_evm.model.scaffold08275.3
OG0000093	Dcor_evm.model.hic_scaffold_4_pilon.389	Alus_evm.model.scaffold10131.1
OG0000095	Dcor_evm.model.hic_scaffold_3_pilon.433	Alus_evm.model.scaffold12860.2
OG0000095	Dcor_evm.model.hic_scaffold_3_pilon.434	Alus_evm.model.scaffold12860.3
OG0000095	Dcor_evm.model.hic_scaffold_3_pilon.432	Alus_evm.model.scaffold12860.1
OG0000096	Dcor_evm.model.hic_scaffold_35_pilon.12	Alus_evm.model.scaffold05662.3
OG0000097	Dcor_evm.model.hic_scaffold_10_pilon.375	Alus_evm.model.scaffold07561.16
OG0000097	Dcor_evm.model.hic_scaffold_4_pilon.653	Alus_evm.model.scaffold13578.9
OG0000097	Dcor_evm.model.hic_scaffold_4_pilon.940	Alus_evm.model.scaffold03238.5
