Projection_ID	confidence_level
evm.model.hic_scaffold_6_pilon.747.2971	high_confidence
evm.model.hic_scaffold_5_pilon.1387.5746	partial
evm.model.hic_scaffold_15_pilon.39.1751	average_confidence
evm.model.hic_scaffold_3_pilon.765.427	average_confidence
evm.model.hic_scaffold_9_pilon.220.2651	average_confidence
evm.model.hic_scaffold_13_pilon.81.8059	average_confidence
evm.model.hic_scaffold_7_pilon.1591.2143	partial
evm.model.hic_scaffold_7_pilon.1591.9895	partial
evm.model.hic_scaffold_8_pilon.662.6735	average_confidence
evm.model.hic_scaffold_23_pilon.37.18535	partial
evm.model.hic_scaffold_23_pilon.37.31016	partial
evm.model.hic_scaffold_5_pilon.862.3694	partial
evm.model.hic_scaffold_9_pilon.154.3479	partial
evm.model.hic_scaffold_6_pilon.985.2265	high_confidence
evm.model.hic_scaffold_6_pilon.773.136	average_confidence
evm.model.hic_scaffold_7_pilon.1552.18995	average_confidence
evm.model.hic_scaffold_6_pilon.1318.-1	average_confidence
evm.model.hic_scaffold_1_pilon.612.22	high_confidence
evm.model.hic_scaffold_3_pilon.630.27922	partial
evm.model.hic_scaffold_3_pilon.630.10602	partial
evm.model.hic_scaffold_3_pilon.630.19774	average_confidence
evm.model.hic_scaffold_3_pilon.630.30017	partial
evm.model.hic_scaffold_3_pilon.630.16663	partial
evm.model.hic_scaffold_3_pilon.630.25841	partial
evm.model.hic_scaffold_3_pilon.630.27105	partial
evm.model.hic_scaffold_3_pilon.630.27898	partial
evm.model.hic_scaffold_3_pilon.630.29160	partial
evm.model.hic_scaffold_3_pilon.630.30352	partial
evm.model.hic_scaffold_3_pilon.630.30766	partial
evm.model.hic_scaffold_3_pilon.630.31845	partial
evm.model.hic_scaffold_3_pilon.630.32318	partial
evm.model.hic_scaffold_3_pilon.630.34328	partial
evm.model.hic_scaffold_3_pilon.630.34457	partial
evm.model.hic_scaffold_2_pilon.621.6953	partial
evm.model.hic_scaffold_2_pilon.621.10963	partial
evm.model.hic_scaffold_1_pilon.451.5336	partial
evm.model.hic_scaffold_6_pilon.426.1264	average_confidence
evm.model.hic_scaffold_39_pilon.4.10283	partial
evm.model.hic_scaffold_39_pilon.4.18765	partial
evm.model.hic_scaffold_5_pilon.864.-1	partial
evm.model.hic_scaffold_50_pilon.4.15096	partial
evm.model.hic_scaffold_50_pilon.4.31334	partial
evm.model.hic_scaffold_3_pilon.1207.9429	partial
evm.model.hic_scaffold_6_pilon.1790.8639	partial
evm.model.hic_scaffold_7_pilon.1238.11	partial
evm.model.hic_scaffold_9_pilon.510.17118	partial
evm.model.hic_scaffold_10_pilon.623.7716	average_confidence
evm.model.hic_scaffold_5_pilon.1364.21499	partial
evm.model.hic_scaffold_4_pilon.298.18759	low_confidence
evm.model.hic_scaffold_4_pilon.298.19897	partial
evm.model.hic_scaffold_4_pilon.298.21629	partial
evm.model.hic_scaffold_4_pilon.298.21712	partial
evm.model.hic_scaffold_4_pilon.298.22099	average_confidence
evm.model.hic_scaffold_4_pilon.298.25068	average_confidence
evm.model.hic_scaffold_4_pilon.298.25677	average_confidence
evm.model.hic_scaffold_4_pilon.298.29755	average_confidence
evm.model.hic_scaffold_4_pilon.298.30906	average_confidence
evm.model.hic_scaffold_4_pilon.298.31066	partial
evm.model.hic_scaffold_4_pilon.298.32139	partial
evm.model.hic_scaffold_4_pilon.298.32769	partial
evm.model.hic_scaffold_4_pilon.298.34677	partial
evm.model.hic_scaffold_4_pilon.298.36030	low_confidence
evm.model.hic_scaffold_4_pilon.298.36922	partial
evm.model.hic_scaffold_9_pilon.164.1123	average_confidence
evm.model.hic_scaffold_6_pilon.447.-1	average_confidence
evm.model.hic_scaffold_4_pilon.21.2598	high_confidence
evm.model.hic_scaffold_5_pilon.738.1749	partial
evm.model.hic_scaffold_6_pilon.424.1264	partial
evm.model.hic_scaffold_10_pilon.984.1629	high_confidence
evm.model.hic_scaffold_6_pilon.535.7055	high_confidence
evm.model.contig_70_pilon.1.12394	partial
evm.model.contig_70_pilon.1.14435	partial
evm.model.contig_70_pilon.1.17771	partial
evm.model.contig_70_pilon.1.33351	partial
evm.model.hic_scaffold_8_pilon.400.5607	partial
evm.model.hic_scaffold_9_pilon.34.6094	average_confidence
evm.model.hic_scaffold_1_pilon.130.33	average_confidence
evm.model.hic_scaffold_3_pilon.165.-1	partial
evm.model.hic_scaffold_6_pilon.1796.886	average_confidence
evm.model.hic_scaffold_7_pilon.302.1360	average_confidence
evm.model.hic_scaffold_3_pilon.275.-1	partial
evm.model.hic_scaffold_2_pilon.386.31350	partial
evm.model.hic_scaffold_7_pilon.689.23212	partial
evm.model.hic_scaffold_7_pilon.689.24903	partial
evm.model.hic_scaffold_7_pilon.689.24916	average_confidence
evm.model.hic_scaffold_9_pilon.67.9915	average_confidence
evm.model.hic_scaffold_4_pilon.891.12263	partial
evm.model.hic_scaffold_3_pilon.937.6230	high_confidence
evm.model.hic_scaffold_8_pilon.678.3869	average_confidence
evm.model.hic_scaffold_2_pilon.521.3691	partial
evm.model.hic_scaffold_16_pilon.122.22327	partial
evm.model.hic_scaffold_5_pilon.685.4417	average_confidence
evm.model.hic_scaffold_5_pilon.57.2808	average_confidence
evm.model.hic_scaffold_3_pilon.311.9153	average_confidence
evm.model.hic_scaffold_7_pilon.830.2363	average_confidence
evm.model.hic_scaffold_5_pilon.151.791	average_confidence
evm.model.hic_scaffold_9_pilon.130.1560	partial
evm.model.hic_scaffold_9_pilon.130.1941	partial
evm.model.hic_scaffold_9_pilon.130.4440	partial
evm.model.hic_scaffold_9_pilon.130.8380	partial
evm.model.hic_scaffold_9_pilon.130.8697	partial
evm.model.hic_scaffold_9_pilon.130.12654	partial
evm.model.hic_scaffold_9_pilon.130.20167	partial
evm.model.hic_scaffold_9_pilon.130.26081	partial
evm.model.hic_scaffold_9_pilon.130.34620	partial
evm.model.hic_scaffold_14_pilon.44.5375	average_confidence
evm.model.hic_scaffold_10_pilon.770.6270	partial
evm.model.hic_scaffold_6_pilon.671.14091	average_confidence
evm.model.hic_scaffold_6_pilon.671.24712	partial
evm.model.hic_scaffold_2_pilon.231.3187	average_confidence
evm.model.hic_scaffold_6_pilon.244.1121	average_confidence
evm.model.hic_scaffold_3_pilon.241.8321	average_confidence
evm.model.hic_scaffold_10_pilon.721.32192	partial
evm.model.hic_scaffold_9_pilon.405.1866	high_confidence
evm.model.hic_scaffold_5_pilon.1365.9121	partial
evm.model.hic_scaffold_5_pilon.1365.20917	partial
evm.model.hic_scaffold_5_pilon.1365.21674	partial
evm.model.hic_scaffold_6_pilon.1172.1920	average_confidence
evm.model.hic_scaffold_6_pilon.478.192	high_confidence
evm.model.hic_scaffold_9_pilon.1145.6352	partial
evm.model.hic_scaffold_7_pilon.1126.1249	average_confidence
evm.model.hic_scaffold_41_pilon.25.19542	partial
evm.model.hic_scaffold_7_pilon.889.841	high_confidence
evm.model.hic_scaffold_10_pilon.1353.2174	partial
evm.model.hic_scaffold_9_pilon.206.7282	partial
evm.model.hic_scaffold_8_pilon.836.3448	average_confidence
evm.model.hic_scaffold_3_pilon.273.-1	partial
evm.model.hic_scaffold_3_pilon.350.16385	average_confidence
evm.model.hic_scaffold_3_pilon.350.6060	partial
evm.model.hic_scaffold_3_pilon.350.23261	average_confidence
evm.model.hic_scaffold_3_pilon.350.7711	average_confidence
evm.model.hic_scaffold_25_pilon.30.3951	partial
evm.model.hic_scaffold_25_pilon.30.34917	average_confidence
evm.model.hic_scaffold_10_pilon.1179.2731	average_confidence
evm.model.hic_scaffold_10_pilon.1268.5481	partial
evm.model.hic_scaffold_3_pilon.1290.2965	partial
evm.model.hic_scaffold_10_pilon.265.-1	partial
evm.model.hic_scaffold_3_pilon.272.3429	average_confidence
evm.model.hic_scaffold_9_pilon.1233.4559	average_confidence
evm.model.hic_scaffold_3_pilon.459.11823	partial
evm.model.hic_scaffold_3_pilon.459.12126	partial
evm.model.hic_scaffold_6_pilon.109.1308	partial
evm.model.hic_scaffold_3_pilon.1138.16611	partial
evm.model.hic_scaffold_3_pilon.1138.22848	partial
evm.model.hic_scaffold_3_pilon.1138.18504	partial
evm.model.hic_scaffold_6_pilon.1307.13441	partial
evm.model.hic_scaffold_5_pilon.880.829	average_confidence
evm.model.hic_scaffold_3_pilon.1359.3308	partial
evm.model.hic_scaffold_3_pilon.346.2674	high_confidence
evm.model.hic_scaffold_3_pilon.748.3044	partial
evm.model.hic_scaffold_7_pilon.1043.-1	partial
evm.model.hic_scaffold_3_pilon.996.4358	average_confidence
evm.model.hic_scaffold_5_pilon.883.-1	average_confidence
evm.model.hic_scaffold_7_pilon.1121.7258	average_confidence
evm.model.hic_scaffold_25_pilon.25.32540	low_confidence
evm.model.hic_scaffold_25_pilon.25.34917	partial
evm.model.hic_scaffold_25_pilon.25.36178	partial
evm.model.hic_scaffold_5_pilon.806.122	partial
evm.model.hic_scaffold_3_pilon.1021.4420	partial
evm.model.hic_scaffold_3_pilon.1021.17508	partial
evm.model.hic_scaffold_4_pilon.512.2886	high_confidence
evm.model.hic_scaffold_4_pilon.1160.10320	average_confidence
evm.model.hic_scaffold_4_pilon.1160.34228	partial
evm.model.hic_scaffold_7_pilon.877.1248	partial
evm.model.hic_scaffold_7_pilon.877.14780	partial
evm.model.hic_scaffold_9_pilon.1749.3	partial
evm.model.hic_scaffold_5_pilon.962.962	high_confidence
evm.model.hic_scaffold_3_pilon.827.9694	average_confidence
evm.model.hic_scaffold_5_pilon.372.46	high_confidence
evm.model.hic_scaffold_4_pilon.804.4740	partial
evm.model.hic_scaffold_4_pilon.455.-1	average_confidence
evm.model.hic_scaffold_3_pilon.1195.-1	partial
evm.model.hic_scaffold_9_pilon.1661.3786	partial
evm.model.hic_scaffold_3_pilon.1072.9699	partial
evm.model.hic_scaffold_3_pilon.1072.13712	partial
evm.model.hic_scaffold_3_pilon.1072.35684	partial
evm.model.hic_scaffold_9_pilon.1354.3793	average_confidence
evm.model.hic_scaffold_5_pilon.1206.18653	average_confidence
evm.model.hic_scaffold_6_pilon.168.8758	average_confidence
evm.model.hic_scaffold_1_pilon.8.5123	average_confidence
evm.model.hic_scaffold_3_pilon.877.521	partial
evm.model.hic_scaffold_10_pilon.332.31643	partial
evm.model.hic_scaffold_9_pilon.632.641	high_confidence
evm.model.hic_scaffold_4_pilon.431.995	average_confidence
evm.model.hic_scaffold_2_pilon.266.187	average_confidence
evm.model.hic_scaffold_16_pilon.149.42	partial
evm.model.hic_scaffold_1_pilon.1138.4226	high_confidence
evm.model.hic_scaffold_9_pilon.540.14986	partial
evm.model.hic_scaffold_1_pilon.459.1079	average_confidence
evm.model.hic_scaffold_9_pilon.1678.2199	average_confidence
evm.model.hic_scaffold_32_pilon.3.6808	partial
evm.model.hic_scaffold_32_pilon.3.23173	average_confidence
evm.model.WTDall_ctg2231.1.10318	partial
evm.model.hic_scaffold_3_pilon.477.-1	average_confidence
evm.model.hic_scaffold_6_pilon.1036.23075	partial
evm.model.hic_scaffold_6_pilon.394.4485	high_confidence
evm.model.hic_scaffold_3_pilon.776.4856	partial
evm.model.hic_scaffold_7_pilon.631.21060	average_confidence
evm.model.hic_scaffold_2_pilon.44.4241	high_confidence
evm.model.hic_scaffold_7_pilon.949.4265	average_confidence
evm.model.hic_scaffold_2_pilon.313.21031	partial
evm.model.hic_scaffold_2_pilon.313.6694	average_confidence
evm.model.hic_scaffold_1_pilon.1166.43	high_confidence
evm.model.hic_scaffold_2_pilon.437.10582	partial
evm.model.hic_scaffold_2_pilon.437.29580	partial
evm.model.hic_scaffold_13_pilon.36.2944	average_confidence
evm.model.hic_scaffold_13_pilon.36.1992	partial
evm.model.hic_scaffold_1_pilon.327.138	partial
evm.model.hic_scaffold_9_pilon.1386.6623	partial
evm.model.hic_scaffold_9_pilon.1386.33128	partial
evm.model.hic_scaffold_4_pilon.223.479	average_confidence
evm.model.hic_scaffold_10_pilon.789.7744	partial
evm.model.hic_scaffold_7_pilon.1360.4959	partial
evm.model.hic_scaffold_4_pilon.934.6292	partial
evm.model.hic_scaffold_8_pilon.106.934	average_confidence
evm.model.hic_scaffold_3_pilon.647.2422	average_confidence
evm.model.hic_scaffold_3_pilon.131.9615	partial
evm.model.hic_scaffold_3_pilon.131.19727	average_confidence
evm.model.hic_scaffold_3_pilon.131.26197	partial
evm.model.hic_scaffold_3_pilon.131.30187	partial
evm.model.hic_scaffold_5_pilon.158.1457	average_confidence
evm.model.hic_scaffold_8_pilon.297.6891	partial
evm.model.hic_scaffold_8_pilon.297.18355	average_confidence
evm.model.hic_scaffold_6_pilon.1603.30002	average_confidence
evm.model.hic_scaffold_6_pilon.1603.35666	average_confidence
evm.model.hic_scaffold_10_pilon.1373.3190	partial
evm.model.hic_scaffold_1_pilon.540.2636	partial
evm.model.hic_scaffold_5_pilon.1046.2415	average_confidence
evm.model.hic_scaffold_5_pilon.1046.35182	partial
evm.model.hic_scaffold_5_pilon.368.46	high_confidence
evm.model.hic_scaffold_9_pilon.1359.1937	average_confidence
evm.model.scaffold2029_size1482.1.9559	average_confidence
evm.model.hic_scaffold_44_pilon.23.13703	partial
evm.model.hic_scaffold_3_pilon.866.35646	partial
evm.model.hic_scaffold_9_pilon.951.1526	average_confidence
evm.model.hic_scaffold_7_pilon.1027.23925	partial
evm.model.hic_scaffold_9_pilon.536.22170	partial
evm.model.hic_scaffold_3_pilon.1255.710	average_confidence
evm.model.hic_scaffold_3_pilon.1255.20320	average_confidence
evm.model.hic_scaffold_4_pilon.1205.4315	average_confidence
evm.model.hic_scaffold_4_pilon.1205.14303	partial
evm.model.hic_scaffold_4_pilon.1205.15223	partial
evm.model.hic_scaffold_4_pilon.1205.25992	partial
evm.model.hic_scaffold_9_pilon.444.-1	average_confidence
evm.model.hic_scaffold_10_pilon.25.34316	partial
evm.model.hic_scaffold_3_pilon.1033.28167	partial
evm.model.hic_scaffold_8_pilon.391.6824	partial
evm.model.hic_scaffold_8_pilon.391.27320	partial
evm.model.hic_scaffold_8_pilon.391.29419	partial
evm.model.hic_scaffold_5_pilon.987.23770	partial
evm.model.hic_scaffold_9_pilon.263.1980	average_confidence
evm.model.hic_scaffold_5_pilon.1413.2543	partial
evm.model.hic_scaffold_1_pilon.503.3889	partial
evm.model.hic_scaffold_3_pilon.16.7969	partial
evm.model.WTDall_ctg885.6.953	average_confidence
evm.model.hic_scaffold_10_pilon.736.6722	partial
evm.model.hic_scaffold_2_pilon.248.187	partial
evm.model.hic_scaffold_10_pilon.758.9608	partial
evm.model.hic_scaffold_1_pilon.486.12	high_confidence
evm.model.hic_scaffold_1_pilon.155.138	partial
evm.model.hic_scaffold_4_pilon.657.352	partial
evm.model.hic_scaffold_3_pilon.1339.1310	partial
evm.model.hic_scaffold_1_pilon.828.10	partial
evm.model.hic_scaffold_1_pilon.828.1611	partial
evm.model.hic_scaffold_13_pilon.103.14711	average_confidence
evm.model.hic_scaffold_13_pilon.103.17428	average_confidence
evm.model.hic_scaffold_13_pilon.103.20825	average_confidence
evm.model.hic_scaffold_13_pilon.103.19309	average_confidence
evm.model.hic_scaffold_13_pilon.103.21005	average_confidence
evm.model.hic_scaffold_13_pilon.103.14593	average_confidence
evm.model.hic_scaffold_13_pilon.103.14672	average_confidence
evm.model.hic_scaffold_13_pilon.103.14705	average_confidence
evm.model.hic_scaffold_13_pilon.103.15662	average_confidence
evm.model.hic_scaffold_13_pilon.103.15673	average_confidence
evm.model.hic_scaffold_13_pilon.103.15857	average_confidence
evm.model.hic_scaffold_13_pilon.103.18070	average_confidence
evm.model.hic_scaffold_13_pilon.103.19007	average_confidence
evm.model.hic_scaffold_13_pilon.103.20269	average_confidence
evm.model.hic_scaffold_13_pilon.103.20317	average_confidence
evm.model.hic_scaffold_13_pilon.103.20515	average_confidence
evm.model.hic_scaffold_13_pilon.103.20529	average_confidence
evm.model.hic_scaffold_13_pilon.103.20619	average_confidence
evm.model.hic_scaffold_13_pilon.103.21001	average_confidence
evm.model.hic_scaffold_13_pilon.103.21355	average_confidence
evm.model.hic_scaffold_13_pilon.103.21907	average_confidence
evm.model.hic_scaffold_13_pilon.103.22215	average_confidence
evm.model.hic_scaffold_13_pilon.103.22886	average_confidence
evm.model.hic_scaffold_13_pilon.103.22889	partial
evm.model.hic_scaffold_13_pilon.103.22911	average_confidence
evm.model.hic_scaffold_13_pilon.103.22984	average_confidence
evm.model.hic_scaffold_13_pilon.103.23061	partial
evm.model.hic_scaffold_13_pilon.103.23457	average_confidence
evm.model.hic_scaffold_13_pilon.103.23557	average_confidence
evm.model.hic_scaffold_13_pilon.103.24211	average_confidence
evm.model.hic_scaffold_13_pilon.103.24994	partial
evm.model.hic_scaffold_13_pilon.103.27271	average_confidence
evm.model.hic_scaffold_13_pilon.103.30612	average_confidence
evm.model.hic_scaffold_13_pilon.103.34749	partial
evm.model.hic_scaffold_13_pilon.103.37436	average_confidence
evm.model.hic_scaffold_13_pilon.103.37587	average_confidence
evm.model.hic_scaffold_13_pilon.103.19528	average_confidence
evm.model.hic_scaffold_13_pilon.103.20626	average_confidence
evm.model.hic_scaffold_13_pilon.103.20904	average_confidence
evm.model.hic_scaffold_13_pilon.103.21504	average_confidence
evm.model.hic_scaffold_13_pilon.103.22437	average_confidence
evm.model.hic_scaffold_13_pilon.103.22486	average_confidence
evm.model.hic_scaffold_13_pilon.103.23346	average_confidence
evm.model.hic_scaffold_13_pilon.103.24056	average_confidence
evm.model.hic_scaffold_13_pilon.103.25158	partial
evm.model.hic_scaffold_13_pilon.103.25570	average_confidence
evm.model.hic_scaffold_13_pilon.103.30212	partial
evm.model.hic_scaffold_5_pilon.1104.2914	average_confidence
evm.model.hic_scaffold_7_pilon.613.16585	average_confidence
evm.model.hic_scaffold_7_pilon.613.21036	average_confidence
evm.model.hic_scaffold_7_pilon.613.12994	partial
evm.model.hic_scaffold_7_pilon.613.22159	average_confidence
evm.model.hic_scaffold_7_pilon.613.22756	average_confidence
evm.model.hic_scaffold_7_pilon.613.24769	average_confidence
evm.model.hic_scaffold_6_pilon.842.-1	partial
evm.model.hic_scaffold_9_pilon.1600.-1	average_confidence
evm.model.hic_scaffold_1_pilon.871.97	average_confidence
evm.model.hic_scaffold_6_pilon.1357.4501	average_confidence
evm.model.hic_scaffold_6_pilon.934.2462	partial
evm.model.hic_scaffold_6_pilon.934.9732	partial
evm.model.hic_scaffold_6_pilon.934.25461	partial
evm.model.hic_scaffold_6_pilon.1218.5030	average_confidence
evm.model.hic_scaffold_4_pilon.717.33449	average_confidence
evm.model.hic_scaffold_10_pilon.1414.20766	partial
evm.model.hic_scaffold_5_pilon.598.105	high_confidence
evm.model.hic_scaffold_5_pilon.598.7267	partial
evm.model.hic_scaffold_4_pilon.1328.3071	high_confidence
evm.model.hic_scaffold_3_pilon.299.1908	partial
evm.model.hic_scaffold_9_pilon.884.8666	partial
evm.model.hic_scaffold_11_pilon.37.90	average_confidence
evm.model.hic_scaffold_16_pilon.183.7563	average_confidence
evm.model.hic_scaffold_16_pilon.183.32733	partial
evm.model.hic_scaffold_5_pilon.997.8	partial
evm.model.hic_scaffold_5_pilon.997.9299	partial
evm.model.hic_scaffold_5_pilon.997.35371	partial
evm.model.hic_scaffold_6_pilon.628.3789	average_confidence
evm.model.hic_scaffold_7_pilon.395.30604	partial
evm.model.hic_scaffold_7_pilon.996.24274	partial
evm.model.hic_scaffold_7_pilon.996.32268	partial
evm.model.hic_scaffold_5_pilon.1025.8	average_confidence
evm.model.hic_scaffold_3_pilon.1095.15865	partial
evm.model.hic_scaffold_5_pilon.951.26931	partial
evm.model.hic_scaffold_3_pilon.873.22540	partial
evm.model.hic_scaffold_3_pilon.873.25284	average_confidence
evm.model.hic_scaffold_8_pilon.497.6	partial
evm.model.hic_scaffold_4_pilon.1061.-1	partial
evm.model.hic_scaffold_2_pilon.163.5882	partial
evm.model.hic_scaffold_25_pilon.12.3584	partial
evm.model.hic_scaffold_6_pilon.347.1	high_confidence
evm.model.hic_scaffold_5_pilon.940.-1	partial
evm.model.hic_scaffold_1_pilon.704.63	high_confidence
evm.model.hic_scaffold_1_pilon.704.9287	partial
evm.model.hic_scaffold_6_pilon.954.-1	partial
evm.model.hic_scaffold_1_pilon.46.186	high_confidence
evm.model.hic_scaffold_7_pilon.978.107	average_confidence
