Orthogroup	Dalotia_update.aa	Holobus.aa
OG0000042	Dcor_evm.model.hic_scaffold_16_pilon.137, Dcor_evm.model.hic_scaffold_16_pilon.138, Dcor_evm.model.hic_scaffold_6_pilon.691, Dcor_evm.model.hic_scaffold_7_pilon.492, Dcor_evm.model.hic_scaffold_7_pilon.474	Hol_evm.model.scaffold18606.6
OG0000042	Dcor_evm.model.hic_scaffold_16_pilon.136, Dcor_evm.model.hic_scaffold_6_pilon.692	Hol_evm.model.scaffold18606.7
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.394	Hol_evm.model.scaffold06800.6
OG0000043	Dcor_evm.model.hic_scaffold_6_pilon.1489	Hol_evm.model.scaffold09801.1
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.393	Hol_evm.model.scaffold06800.5
OG0000043	Dcor_evm.model.hic_scaffold_14_pilon.78, Dcor_evm.model.hic_scaffold_9_pilon.445	Hol_evm.model.scaffold10946.2
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.396	Hol_evm.model.scaffold06800.8
OG0000043	Dcor_evm.model.hic_scaffold_4_pilon.395	Hol_evm.model.scaffold06800.7
OG0000044	Dcor_evm.model.hic_scaffold_6_pilon.1145	Hol_evm.model.scaffold13840.5
OG0000044	Dcor_evm.model.hic_scaffold_6_pilon.1613, Dcor_evm.model.hic_scaffold_6_pilon.1604, Dcor_evm.model.hic_scaffold_6_pilon.1607, Dcor_evm.model.hic_scaffold_6_pilon.1609, Dcor_evm.model.hic_scaffold_6_pilon.1606, Dcor_evm.model.hic_scaffold_6_pilon.1612, Dcor_evm.model.hic_scaffold_6_pilon.1610, Dcor_evm.model.hic_scaffold_6_pilon.1605, Dcor_evm.model.hic_scaffold_6_pilon.1603, Dcor_evm.model.hic_scaffold_6_pilon.1608, Dcor_evm.model.hic_scaffold_6_pilon.1602	Hol_evm.model.scaffold16255.2, Hol_evm.model.scaffold11278.5
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.627	Hol_evm.model.scaffold08854.2
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.469	Hol_evm.model.scaffold11143.1
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.206	Hol_evm.model.scaffold08732.4
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.638, Dcor_evm.model.hic_scaffold_2_pilon.637	Hol_evm.model.scaffold04765.1
OG0000045	Dcor_evm.model.hic_scaffold_2_pilon.634	Hol_evm.model.scaffold11277.6
OG0000046	Dcor_evm.model.hic_scaffold_5_pilon.145	Hol_evm.model.scaffold12685.7
OG0000046	Dcor_evm.model.hic_scaffold_5_pilon.137, Dcor_evm.model.hic_scaffold_5_pilon.140, Dcor_evm.model.hic_scaffold_5_pilon.141, Dcor_evm.model.hic_scaffold_5_pilon.142	Hol_evm.model.scaffold12685.6
OG0000047	Dcor_evm.model.hic_scaffold_9_pilon.920	Hol_evm.model.scaffold03507.1
OG0000048	Dcor_evm.model.hic_scaffold_9_pilon.1623	Hol_evm.model.scaffold01452.5
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.967	Hol_evm.model.scaffold13735.3
OG0000048	Dcor_evm.model.hic_scaffold_9_pilon.1653	Hol_evm.model.scaffold00904.4
OG0000048	Dcor_evm.model.hic_scaffold_9_pilon.1654	Hol_evm.model.scaffold00045.3
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.968	Hol_evm.model.scaffold13735.2
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.966	Hol_evm.model.scaffold13735.4
OG0000048	Dcor_evm.model.hic_scaffold_10_pilon.964	Hol_evm.model.scaffold13735.6
OG0000049	Dcor_evm.model.hic_scaffold_6_pilon.605	Hol_evm.model.scaffold11354.1, Hol_evm.model.scaffold16645.1
OG0000052	Dcor_evm.model.hic_scaffold_6_pilon.1551, Dcor_evm.model.hic_scaffold_29_pilon.8, Dcor_evm.model.hic_scaffold_10_pilon.11, Dcor_evm.model.hic_scaffold_50_pilon.16, Dcor_evm.model.hic_scaffold_23_pilon.21	Hol_evm.model.scaffold17894.1, Hol_evm.model.scaffold18784.1, Hol_evm.model.scaffold14507.2, Hol_evm.model.scaffold13000.1, Hol_evm.model.scaffold14507.1, Hol_evm.model.scaffold04735.9
OG0000055	Dcor_evm.model.hic_scaffold_1_pilon.971	Hol_evm.model.scaffold10854.3
OG0000055	Dcor_evm.model.hic_scaffold_10_pilon.707	Hol_evm.model.scaffold01281.2
OG0000055	Dcor_evm.model.hic_scaffold_10_pilon.1031	Hol_evm.model.scaffold03359.6
OG0000055	Dcor_evm.model.hic_scaffold_9_pilon.1665	Hol_evm.model.scaffold09942.1
OG0000055	Dcor_evm.model.hic_scaffold_1_pilon.972	Hol_evm.model.scaffold09088.3
OG0000055	Dcor_evm.model.hic_scaffold_3_pilon.1340	Hol_evm.model.scaffold10860.1
OG0000057	Dcor_evm.model.hic_scaffold_23_pilon.8, Dcor_evm.model.hic_scaffold_4_pilon.618, Dcor_evm.model.hic_scaffold_34_pilon.3, Dcor_evm.model.hic_scaffold_6_pilon.1358, Dcor_evm.model.hic_scaffold_1_pilon.1091, Dcor_evm.model.hic_scaffold_10_pilon.1060	Hol_evm.model.scaffold01178.2
OG0000059	Dcor_evm.model.hic_scaffold_6_pilon.285	Hol_evm.model.scaffold04679.1
OG0000059	Dcor_evm.model.hic_scaffold_5_pilon.104	Hol_evm.model.scaffold01353.4
OG0000059	Dcor_evm.model.hic_scaffold_3_pilon.290, Dcor_evm.model.hic_scaffold_3_pilon.292, Dcor_evm.model.hic_scaffold_3_pilon.291, Dcor_evm.model.hic_scaffold_5_pilon.1486, Dcor_evm.model.hic_scaffold_4_pilon.570, Dcor_evm.model.hic_scaffold_4_pilon.569, Dcor_evm.model.hic_scaffold_4_pilon.571, Dcor_evm.model.hic_scaffold_6_pilon.1255, Dcor_evm.model.scaffold1148_size1936.2, Dcor_evm.model.hic_scaffold_5_pilon.192, Dcor_evm.model.hic_scaffold_5_pilon.190, Dcor_evm.model.hic_scaffold_4_pilon.373, Dcor_evm.model.hic_scaffold_5_pilon.103, Dcor_evm.model.hic_scaffold_5_pilon.106, Dcor_evm.model.hic_scaffold_8_pilon.903	Hol_evm.model.scaffold02723.2, Hol_evm.model.scaffold02723.1, Hol_evm.model.scaffold16935.1, Hol_evm.model.scaffold16935.2, Hol_evm.model.scaffold15873.2, Hol_evm.model.scaffold15873.1, Hol_evm.model.scaffold15873.3, Hol_evm.model.scaffold16935.3
OG0000061	Dcor_evm.model.hic_scaffold_9_pilon.1441, Dcor_evm.model.hic_scaffold_9_pilon.1442, Dcor_evm.model.hic_scaffold_9_pilon.1440, Dcor_evm.model.hic_scaffold_9_pilon.1436, Dcor_evm.model.hic_scaffold_9_pilon.1434, Dcor_evm.model.hic_scaffold_9_pilon.1435	Hol_evm.model.scaffold00001.4, Hol_evm.model.scaffold16923.4, Hol_evm.model.scaffold13709.1, Hol_evm.model.scaffold00001.3, Hol_evm.model.scaffold16923.5, Hol_evm.model.scaffold02829.13, Hol_evm.model.scaffold06800.3, Hol_evm.model.scaffold03163.33, Hol_evm.model.scaffold01232.1, Hol_evm.model.scaffold03163.32, Hol_evm.model.scaffold03163.37, Hol_evm.model.scaffold03163.34, Hol_evm.model.scaffold01140.4, Hol_evm.model.scaffold00754.2, Hol_evm.model.scaffold14026.1, Hol_evm.model.scaffold01004.1, Hol_evm.model.scaffold06283.1, Hol_evm.model.scaffold10148.1, Hol_evm.model.scaffold17949.1, Hol_evm.model.scaffold16714.1, Hol_evm.model.scaffold04802.1, Hol_evm.model.scaffold10040.1, Hol_evm.model.scaffold09612.2, Hol_evm.model.scaffold10137.1
OG0000061	Dcor_evm.model.hic_scaffold_8_pilon.785, Dcor_evm.model.hic_scaffold_8_pilon.788	Hol_evm.model.scaffold10038.1, Hol_evm.model.scaffold09988.3, Hol_evm.model.scaffold17283.1
OG0000061	Dcor_evm.model.hic_scaffold_1_pilon.790	Hol_evm.model.scaffold11628.6
OG0000062	Dcor_evm.model.hic_scaffold_4_pilon.349	Hol_evm.model.scaffold17535.7
OG0000062	Dcor_evm.model.hic_scaffold_13_pilon.100, Dcor_evm.model.hic_scaffold_9_pilon.569	Hol_evm.model.scaffold05330.6
OG0000062	Dcor_evm.model.hic_scaffold_9_pilon.1819	Hol_evm.model.scaffold05090.6
OG0000063	Dcor_evm.model.hic_scaffold_9_pilon.1801	Hol_evm.model.scaffold12977.1
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.587	Hol_evm.model.scaffold04702.1
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.578	Hol_evm.model.scaffold15298.2
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.582	Hol_evm.model.scaffold04702.5
OG0000064	Dcor_evm.model.hic_scaffold_7_pilon.572	Hol_evm.model.scaffold10481.8
OG0000064	Dcor_evm.model.hic_scaffold_15_pilon.75, Dcor_evm.model.hic_scaffold_7_pilon.676	Hol_evm.model.scaffold00890.8
OG0000064	Dcor_evm.model.hic_scaffold_15_pilon.74, Dcor_evm.model.hic_scaffold_7_pilon.677	Hol_evm.model.scaffold00890.7
OG0000064	Dcor_evm.model.hic_scaffold_15_pilon.73, Dcor_evm.model.hic_scaffold_7_pilon.678	Hol_evm.model.scaffold00890.6
OG0000065	Dcor_evm.model.hic_scaffold_6_pilon.1371	Hol_evm.model.scaffold05974.2
OG0000065	Dcor_evm.model.hic_scaffold_2_pilon.145	Hol_evm.model.scaffold07727.4
OG0000065	Dcor_evm.model.hic_scaffold_2_pilon.147	Hol_evm.model.scaffold03040.8
OG0000065	Dcor_evm.model.hic_scaffold_10_pilon.829	Hol_evm.model.scaffold08095.1, Hol_evm.model.scaffold03450.1, Hol_evm.model.scaffold08095.2
OG0000065	Dcor_evm.model.hic_scaffold_7_pilon.452	Hol_evm.model.scaffold03498.2, Hol_evm.model.scaffold07620.1, Hol_evm.model.scaffold02416.6
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.825	Hol_evm.model.scaffold02405.1
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.357	Hol_evm.model.scaffold02698.2
OG0000067	Dcor_evm.model.hic_scaffold_3_pilon.346	Hol_evm.model.scaffold07446.1
OG0000067	Dcor_evm.model.hic_scaffold_7_pilon.477	Hol_evm.model.scaffold02444.3, Hol_evm.model.scaffold02444.4, Hol_evm.model.scaffold02444.5
OG0000069	Dcor_evm.model.hic_scaffold_4_pilon.666	Hol_evm.model.scaffold11648.1
OG0000069	Dcor_evm.model.hic_scaffold_12_pilon.45, Dcor_evm.model.hic_scaffold_3_pilon.1396, Dcor_evm.model.hic_scaffold_51_pilon.23	Hol_evm.model.scaffold01591.2
OG0000069	Dcor_evm.model.hic_scaffold_1_pilon.126, Dcor_evm.model.hic_scaffold_42_pilon.1	Hol_evm.model.scaffold14337.12
OG0000069	Dcor_evm.model.hic_scaffold_1_pilon.151, Dcor_evm.model.hic_scaffold_42_pilon.28	Hol_evm.model.scaffold14337.7
OG0000069	Dcor_evm.model.hic_scaffold_4_pilon.487, Dcor_evm.model.hic_scaffold_4_pilon.488	Hol_evm.model.scaffold14337.4
OG0000070	Dcor_evm.model.hic_scaffold_1_pilon.330	Hol_evm.model.scaffold06768.4
OG0000070	Dcor_evm.model.hic_scaffold_7_pilon.1222	Hol_evm.model.scaffold17200.8
OG0000070	Dcor_evm.model.hic_scaffold_5_pilon.1301, Dcor_evm.model.hic_scaffold_5_pilon.1302	Hol_evm.model.scaffold18922.12
OG0000070	Dcor_evm.model.hic_scaffold_5_pilon.1300, Dcor_evm.model.hic_scaffold_5_pilon.1299, Dcor_evm.model.hic_scaffold_5_pilon.1298	Hol_evm.model.scaffold18922.10
OG0000070	Dcor_evm.model.hic_scaffold_4_pilon.560	Hol_evm.model.scaffold12474.1, Hol_evm.model.scaffold04750.3
OG0000072	Dcor_evm.model.hic_scaffold_9_pilon.1361, Dcor_evm.model.hic_scaffold_5_pilon.581, Dcor_evm.model.hic_scaffold_5_pilon.580, Dcor_evm.model.hic_scaffold_5_pilon.583, Dcor_evm.model.hic_scaffold_5_pilon.584, Dcor_evm.model.hic_scaffold_5_pilon.586, Dcor_evm.model.hic_scaffold_5_pilon.585, Dcor_evm.model.hic_scaffold_5_pilon.582	Hol_evm.model.scaffold00266.6, Hol_evm.model.scaffold00266.7, Hol_evm.model.scaffold01866.1, Hol_evm.model.scaffold12412.5, Hol_evm.model.scaffold12412.1, Hol_evm.model.scaffold12412.2, Hol_evm.model.scaffold17634.1, Hol_evm.model.scaffold14629.1, Hol_evm.model.scaffold16608.1, Hol_evm.model.scaffold01391.1, Hol_evm.model.scaffold10372.1, Hol_evm.model.scaffold02416.7, Hol_evm.model.scaffold13768.9, Hol_evm.model.scaffold12025.1
OG0000072	Dcor_evm.model.hic_scaffold_5_pilon.309	Hol_evm.model.scaffold02005.2
OG0000073	Dcor_evm.model.hic_scaffold_68_pilon.33	Hol_evm.model.scaffold04287.1
OG0000073	Dcor_evm.model.hic_scaffold_7_pilon.816	Hol_evm.model.scaffold15913.2
OG0000073	Dcor_evm.model.hic_scaffold_48_pilon.10	Hol_evm.model.scaffold17617.1, Hol_evm.model.scaffold14842.2, Hol_evm.model.scaffold15759.1
OG0000074	Dcor_evm.model.hic_scaffold_2_pilon.607	Hol_evm.model.scaffold05778.1
OG0000074	Dcor_evm.model.hic_scaffold_1_pilon.927, Dcor_evm.model.hic_scaffold_1_pilon.926	Hol_evm.model.scaffold01782.1
OG0000074	Dcor_evm.model.hic_scaffold_47_pilon.7	Hol_evm.model.scaffold05196.5
OG0000076	Dcor_evm.model.hic_scaffold_68_pilon.21	Hol_evm.model.scaffold11016.1
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1679	Hol_evm.model.scaffold09082.8
OG0000079	Dcor_evm.model.hic_scaffold_6_pilon.870	Hol_evm.model.scaffold09660.3, Hol_evm.model.scaffold09660.2
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1683	Hol_evm.model.scaffold09082.4
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1681	Hol_evm.model.scaffold09082.5
OG0000079	Dcor_evm.model.hic_scaffold_9_pilon.1680	Hol_evm.model.scaffold09082.6
OG0000080	Dcor_evm.model.hic_scaffold_6_pilon.1393	Hol_evm.model.scaffold01096.2
OG0000080	Dcor_evm.model.hic_scaffold_6_pilon.1395	Hol_evm.model.scaffold14365.3
OG0000080	Dcor_evm.model.hic_scaffold_6_pilon.1159	Hol_evm.model.scaffold08450.2
OG0000080	Dcor_evm.model.hic_scaffold_6_pilon.1158	Hol_evm.model.scaffold06365.3
OG0000081	Dcor_evm.model.hic_scaffold_16_pilon.209, Dcor_evm.model.hic_scaffold_6_pilon.477, Dcor_evm.model.hic_scaffold_16_pilon.210, Dcor_evm.model.hic_scaffold_6_pilon.476	Hol_evm.model.scaffold10824.4
OG0000081	Dcor_evm.model.hic_scaffold_6_pilon.261	Hol_evm.model.scaffold09189.3
OG0000081	Dcor_evm.model.scaffold5265_size1136.1, Dcor_evm.model.hic_scaffold_6_pilon.1795	Hol_evm.model.scaffold04273.3
OG0000082	Dcor_evm.model.hic_scaffold_9_pilon.721	Hol_evm.model.scaffold00915.37
OG0000082	Dcor_evm.model.hic_scaffold_9_pilon.720	Hol_evm.model.scaffold00915.36
OG0000082	Dcor_evm.model.hic_scaffold_9_pilon.722	Hol_evm.model.scaffold00915.38
OG0000082	Dcor_evm.model.hic_scaffold_10_pilon.168	Hol_evm.model.scaffold17686.2
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.693	Hol_evm.model.scaffold05596.3
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1467	Hol_evm.model.scaffold01518.7
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1197	Hol_evm.model.scaffold09487.1
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1468	Hol_evm.model.scaffold13533.1
OG0000083	Dcor_evm.model.hic_scaffold_5_pilon.493, Dcor_evm.model.hic_scaffold_25_pilon.20	Hol_evm.model.scaffold11622.2
OG0000083	Dcor_evm.model.hic_scaffold_3_pilon.1469	Hol_evm.model.scaffold13533.2
OG0000084	Dcor_evm.model.hic_scaffold_5_pilon.204	Hol_evm.model.scaffold00433.5
OG0000084	Dcor_evm.model.hic_scaffold_3_pilon.982	Hol_evm.model.scaffold12480.3
OG0000085	Dcor_evm.model.hic_scaffold_6_pilon.612	Hol_evm.model.scaffold02713.2, Hol_evm.model.scaffold12314.1
OG0000085	Dcor_evm.model.hic_scaffold_4_pilon.115, Dcor_evm.model.hic_scaffold_4_pilon.208, Dcor_evm.model.hic_scaffold_4_pilon.116	Hol_evm.model.scaffold13883.2
OG0000085	Dcor_evm.model.hic_scaffold_9_pilon.353	Hol_evm.model.scaffold13768.7
OG0000085	Dcor_evm.model.hic_scaffold_9_pilon.1010, Dcor_evm.model.hic_scaffold_9_pilon.1012, Dcor_evm.model.hic_scaffold_9_pilon.1011	Hol_evm.model.scaffold04437.1, Hol_evm.model.scaffold09669.5, Hol_evm.model.scaffold05203.1, Hol_evm.model.scaffold09669.1
OG0000087	Dcor_evm.model.hic_scaffold_6_pilon.89	Hol_evm.model.scaffold10374.1, Hol_evm.model.scaffold08587.4, Hol_evm.model.scaffold14363.1
OG0000087	Dcor_evm.model.hic_scaffold_6_pilon.241	Hol_evm.model.scaffold15598.7, Hol_evm.model.scaffold15598.6, Hol_evm.model.scaffold15598.5, Hol_evm.model.scaffold04683.2, Hol_evm.model.scaffold04683.1
OG0000087	Dcor_evm.model.hic_scaffold_4_pilon.521, Dcor_evm.model.hic_scaffold_4_pilon.523, Dcor_evm.model.hic_scaffold_4_pilon.522, Dcor_evm.model.hic_scaffold_4_pilon.524, Dcor_evm.model.hic_scaffold_9_pilon.1324, Dcor_evm.model.hic_scaffold_6_pilon.48, Dcor_evm.model.hic_scaffold_6_pilon.49, Dcor_evm.model.hic_scaffold_6_pilon.47, Dcor_evm.model.hic_scaffold_6_pilon.81, Dcor_evm.model.hic_scaffold_6_pilon.80, Dcor_evm.model.hic_scaffold_6_pilon.79, Dcor_evm.model.hic_scaffold_6_pilon.82, Dcor_evm.model.hic_scaffold_6_pilon.50, Dcor_evm.model.hic_scaffold_6_pilon.52, Dcor_evm.model.hic_scaffold_6_pilon.46	Hol_evm.model.scaffold04476.3
OG0000089	Dcor_evm.model.hic_scaffold_31_pilon.25	Hol_evm.model.scaffold14766.1, Hol_evm.model.scaffold18323.1, Hol_evm.model.scaffold18323.2, Hol_evm.model.scaffold07784.1
OG0000089	Dcor_evm.model.hic_scaffold_55_pilon.9	Hol_evm.model.scaffold06155.1
OG0000090	Dcor_evm.model.hic_scaffold_7_pilon.576	Hol_evm.model.scaffold15298.4
OG0000090	Dcor_evm.model.hic_scaffold_15_pilon.83, Dcor_evm.model.hic_scaffold_7_pilon.668	Hol_evm.model.scaffold00890.13
OG0000090	Dcor_evm.model.hic_scaffold_15_pilon.81, Dcor_evm.model.hic_scaffold_7_pilon.670	Hol_evm.model.scaffold00890.11
OG0000091	Dcor_evm.model.hic_scaffold_1_pilon.1006, Dcor_evm.model.hic_scaffold_1_pilon.1005, Dcor_evm.model.hic_scaffold_1_pilon.1008	Hol_evm.model.scaffold10088.3
OG0000091	Dcor_evm.model.hic_scaffold_5_pilon.1156	Hol_evm.model.scaffold00970.4
OG0000091	Dcor_evm.model.hic_scaffold_5_pilon.698	Hol_evm.model.scaffold15905.1
OG0000091	Dcor_evm.model.hic_scaffold_7_pilon.1443	Hol_evm.model.scaffold09613.1
OG0000091	Dcor_evm.model.hic_scaffold_7_pilon.1444	Hol_evm.model.scaffold05866.3
OG0000092	Dcor_evm.model.hic_scaffold_36_pilon.9	Hol_evm.model.scaffold02983.1, Hol_evm.model.scaffold16836.1, Hol_evm.model.scaffold10427.1
OG0000093	Dcor_evm.model.hic_scaffold_10_pilon.332, Dcor_evm.model.hic_scaffold_10_pilon.331	Hol_evm.model.scaffold05450.2
OG0000093	Dcor_evm.model.hic_scaffold_10_pilon.167, Dcor_evm.model.hic_scaffold_10_pilon.166	Hol_evm.model.scaffold06344.1
OG0000095	Dcor_evm.model.hic_scaffold_3_pilon.433	Hol_evm.model.scaffold09609.9
OG0000095	Dcor_evm.model.hic_scaffold_3_pilon.434	Hol_evm.model.scaffold09609.11
OG0000096	Dcor_evm.model.hic_scaffold_54_pilon.10	Hol_evm.model.scaffold10060.1
OG0000097	Dcor_evm.model.hic_scaffold_10_pilon.375	Hol_evm.model.scaffold07854.1
OG0000097	Dcor_evm.model.hic_scaffold_4_pilon.653	Hol_evm.model.scaffold01391.4
OG0000097	Dcor_evm.model.hic_scaffold_4_pilon.940	Hol_evm.model.scaffold02745.1
OG0000097	Dcor_evm.model.hic_scaffold_10_pilon.607, Dcor_evm.model.hic_scaffold_10_pilon.606	Hol_evm.model.scaffold16554.4
OG0000097	Dcor_evm.model.hic_scaffold_6_pilon.297	Hol_evm.model.scaffold12600.2, Hol_evm.model.scaffold02745.7
OG0000098	Dcor_evm.model.hic_scaffold_2_pilon.170	Hol_evm.model.scaffold05211.2
OG0000098	Dcor_evm.model.hic_scaffold_4_pilon.271, Dcor_evm.model.hic_scaffold_4_pilon.44	Hol_evm.model.scaffold18872.1
OG0000098	Dcor_evm.model.hic_scaffold_2_pilon.164	Hol_evm.model.scaffold02802.4
OG0000098	Dcor_evm.model.hic_scaffold_2_pilon.163	Hol_evm.model.scaffold02802.3
OG0000098	Dcor_evm.model.hic_scaffold_2_pilon.173	Hol_evm.model.scaffold00968.2
OG0000099	Dcor_evm.model.hic_scaffold_6_pilon.1014	Hol_evm.model.scaffold01653.4
OG0000100	Dcor_evm.model.hic_scaffold_6_pilon.214, Dcor_evm.model.hic_scaffold_6_pilon.215	Hol_evm.model.scaffold07206.6
OG0000100	Dcor_evm.model.hic_scaffold_6_pilon.213	Hol_evm.model.scaffold07206.8, Hol_evm.model.scaffold07206.9
OG0000102	Dcor_evm.model.hic_scaffold_17_pilon.2	Hol_evm.model.scaffold12229.2
OG0000103	Dcor_evm.model.hic_scaffold_6_pilon.1461	Hol_evm.model.scaffold05364.2
OG0000103	Dcor_evm.model.hic_scaffold_4_pilon.1123, Dcor_evm.model.hic_scaffold_5_pilon.1459, Dcor_evm.model.hic_scaffold_4_pilon.1119, Dcor_evm.model.hic_scaffold_5_pilon.1460, Dcor_evm.model.hic_scaffold_4_pilon.1120, Dcor_evm.model.hic_scaffold_4_pilon.1122, Dcor_evm.model.hic_scaffold_4_pilon.1128, Dcor_evm.model.hic_scaffold_4_pilon.1129, Dcor_evm.model.hic_scaffold_4_pilon.1127	Hol_evm.model.scaffold09921.6, Hol_evm.model.scaffold09921.5
OG0000103	Dcor_evm.model.hic_scaffold_7_pilon.1510	Hol_evm.model.scaffold12474.3
OG0000104	Dcor_evm.model.hic_scaffold_1_pilon.6	Hol_evm.model.scaffold17945.4
OG0000104	Dcor_evm.model.hic_scaffold_1_pilon.5	Hol_evm.model.scaffold17945.3
OG0000104	Dcor_evm.model.hic_scaffold_10_pilon.922	Hol_evm.model.scaffold12902.3
OG0000105	Dcor_evm.model.hic_scaffold_5_pilon.1132	Hol_evm.model.scaffold07600.12
OG0000105	Dcor_evm.model.hic_scaffold_5_pilon.1387	Hol_evm.model.scaffold05223.2
OG0000106	Dcor_evm.model.hic_scaffold_2_pilon.416	Hol_evm.model.scaffold02676.5
OG0000107	Dcor_evm.model.hic_scaffold_2_pilon.37	Hol_evm.model.scaffold04980.8
OG0000107	Dcor_evm.model.hic_scaffold_1_pilon.558	Hol_evm.model.scaffold06139.2
OG0000107	Dcor_evm.model.hic_scaffold_9_pilon.1694	Hol_evm.model.scaffold07063.1
OG0000107	Dcor_evm.model.hic_scaffold_8_pilon.574, Dcor_evm.model.hic_scaffold_8_pilon.572, Dcor_evm.model.hic_scaffold_8_pilon.573, Dcor_evm.model.hic_scaffold_5_pilon.1360	Hol_evm.model.scaffold09956.3
OG0000108	Dcor_evm.model.hic_scaffold_1_pilon.1095, Dcor_evm.model.hic_scaffold_1_pilon.1098, Dcor_evm.model.hic_scaffold_1_pilon.1096	Hol_evm.model.scaffold08045.1
OG0000108	Dcor_evm.model.WTDall_ctg220.5, Dcor_evm.model.hic_scaffold_4_pilon.770, Dcor_evm.model.hic_scaffold_4_pilon.554, Dcor_evm.model.hic_scaffold_10_pilon.594, Dcor_evm.model.hic_scaffold_4_pilon.873, Dcor_evm.model.hic_scaffold_63_pilon.9, Dcor_evm.model.hic_scaffold_12_pilon.56, Dcor_evm.model.hic_scaffold_7_pilon.813, Dcor_evm.model.hic_scaffold_12_pilon.57	Hol_evm.model.scaffold01586.1
OG0000109	Dcor_evm.model.hic_scaffold_3_pilon.1500	Hol_evm.model.scaffold06534.2, Hol_evm.model.scaffold15429.1
OG0000110	Dcor_evm.model.hic_scaffold_10_pilon.550	Hol_evm.model.scaffold03560.6
OG0000112	Dcor_evm.model.hic_scaffold_9_pilon.1044, Dcor_evm.model.hic_scaffold_9_pilon.1045	Hol_evm.model.scaffold09082.2
OG0000112	Dcor_evm.model.hic_scaffold_9_pilon.461, Dcor_evm.model.hic_scaffold_13_pilon.155, Dcor_evm.model.hic_scaffold_9_pilon.518	Hol_evm.model.scaffold15682.1, Hol_evm.model.scaffold18922.7, Hol_evm.model.scaffold15924.2, Hol_evm.model.scaffold15924.3
OG0000112	Dcor_evm.model.hic_scaffold_9_pilon.460	Hol_evm.model.scaffold15682.2
OG0000112	Dcor_evm.model.hic_scaffold_9_pilon.900	Hol_evm.model.scaffold16285.2, Hol_evm.model.scaffold16285.3, Hol_evm.model.scaffold16285.1
OG0000116	Dcor_evm.model.hic_scaffold_4_pilon.125, Dcor_evm.model.hic_scaffold_4_pilon.198, Dcor_evm.model.hic_scaffold_5_pilon.245, Dcor_evm.model.hic_scaffold_5_pilon.246, Dcor_evm.model.hic_scaffold_5_pilon.247, Dcor_evm.model.hic_scaffold_5_pilon.243, Dcor_evm.model.hic_scaffold_5_pilon.248	Hol_evm.model.scaffold05742.2, Hol_evm.model.scaffold12167.3, Hol_evm.model.scaffold12167.1, Hol_evm.model.scaffold12167.2, Hol_evm.model.scaffold15364.1
OG0000116	Dcor_evm.model.hic_scaffold_10_pilon.209, Dcor_evm.model.hic_scaffold_10_pilon.208, Dcor_evm.model.hic_scaffold_10_pilon.207	Hol_evm.model.scaffold02080.1
OG0000119	Dcor_evm.model.scaffold4420_size1206.1	Hol_evm.model.scaffold18482.1
OG0000120	Dcor_evm.model.hic_scaffold_3_pilon.1483	Hol_evm.model.scaffold01306.2
OG0000120	Dcor_evm.model.hic_scaffold_1_pilon.707	Hol_evm.model.scaffold06648.4
OG0000120	Dcor_evm.model.hic_scaffold_3_pilon.1298	Hol_evm.model.scaffold11572.13
OG0000122	Dcor_evm.model.hic_scaffold_7_pilon.110, Dcor_evm.model.hic_scaffold_9_pilon.1540, Dcor_evm.model.hic_scaffold_2_pilon.12, Dcor_evm.model.hic_scaffold_9_pilon.1034, Dcor_evm.model.hic_scaffold_9_pilon.1028, Dcor_evm.model.hic_scaffold_9_pilon.1035, Dcor_evm.model.hic_scaffold_9_pilon.1036, Dcor_evm.model.hic_scaffold_9_pilon.745	Hol_evm.model.scaffold09487.4
OG0000124	Dcor_evm.model.hic_scaffold_9_pilon.499, Dcor_evm.model.hic_scaffold_9_pilon.498	Hol_evm.model.scaffold16391.3
OG0000124	Dcor_evm.model.hic_scaffold_6_pilon.392, Dcor_evm.model.hic_scaffold_6_pilon.391, Dcor_evm.model.hic_scaffold_6_pilon.390	Hol_evm.model.scaffold03436.1
